month,t_sec,band_c,n,n_up_wins,p_up,med_spread
2025-10,780,0,22,0,0.0,0.01
2025-10,780,2,57,1,0.0175,0.02
2025-10,780,4,33,1,0.0303,0.03
2025-10,780,6,24,0,0.0,0.05
2025-10,780,8,18,2,0.1111,0.055
2025-10,780,10,20,1,0.05,0.065
2025-10,780,12,16,1,0.0625,0.04
2025-10,780,14,9,2,0.2222,0.07
2025-10,780,16,15,3,0.2,0.05
2025-10,780,18,11,2,0.1818,0.04
2025-10,780,20,10,3,0.3,0.055
2025-10,780,22,14,5,0.3571,0.06
2025-10,780,24,6,1,0.1667,0.075
2025-10,780,26,8,2,0.25,0.075
2025-10,780,28,6,0,0.0,0.055
2025-10,780,30,6,1,0.1667,0.09
2025-10,780,32,8,2,0.25,0.07
2025-10,780,34,5,2,0.4,0.09
2025-10,780,36,7,4,0.5714,0.05
2025-10,780,38,4,2,0.5,0.08
2025-10,780,40,5,2,0.4,0.08
2025-10,780,42,6,3,0.5,0.065
2025-10,780,44,7,3,0.4286,0.06
2025-10,780,46,7,3,0.4286,0.08
2025-10,780,48,13,8,0.6154,0.08
2025-10,780,50,4,1,0.25,0.035
2025-10,780,52,9,5,0.5556,0.07
2025-10,780,54,8,5,0.625,0.075
2025-10,780,56,4,3,0.75,0.09
2025-10,780,58,7,4,0.5714,0.08
2025-10,780,60,8,5,0.625,0.09
2025-10,780,62,13,6,0.4615,0.07
2025-10,780,64,8,7,0.875,0.085
2025-10,780,66,7,3,0.4286,0.02
2025-10,780,68,5,2,0.4,0.04
2025-10,780,70,10,9,0.9,0.045
2025-10,780,72,11,10,0.9091,0.06
2025-10,780,74,14,12,0.8571,0.085
2025-10,780,76,8,7,0.875,0.08
2025-10,780,78,10,8,0.8,0.05
2025-10,780,80,9,7,0.7778,0.06
2025-10,780,82,7,6,0.8571,0.06
2025-10,780,84,12,10,0.8333,0.065
2025-10,780,86,6,6,1.0,0.055
2025-10,780,88,15,15,1.0,0.07
2025-10,780,90,19,17,0.8947,0.05
2025-10,780,92,20,20,1.0,0.04
2025-10,780,94,32,32,1.0,0.04
2025-10,780,96,46,44,0.9565,0.03
2025-10,780,98,35,35,1.0,0.01
2025-10,840,0,27,0,0.0,0.01
2025-10,840,2,36,1,0.0278,0.03
2025-10,840,4,29,0,0.0,0.05
2025-10,840,6,21,1,0.0476,0.05
2025-10,840,8,14,1,0.0714,0.06
2025-10,840,10,16,2,0.125,0.08
2025-10,840,12,6,0,0.0,0.085
2025-10,840,14,7,0,0.0,0.08
2025-10,840,16,9,1,0.1111,0.06
2025-10,840,18,2,1,0.5,0.08
2025-10,840,20,10,4,0.4,0.075
2025-10,840,22,4,0,0.0,0.06
2025-10,840,24,10,5,0.5,0.085
2025-10,840,26,5,2,0.4,0.04
2025-10,840,28,6,0,0.0,0.07
2025-10,840,30,1,1,1.0,0.05
2025-10,840,32,6,1,0.1667,0.13
2025-10,840,34,6,2,0.3333,0.075
2025-10,840,36,4,1,0.25,0.07
2025-10,840,38,1,0,0.0,0.12
2025-10,840,40,6,3,0.5,0.12
2025-10,840,42,9,5,0.5556,0.09
2025-10,840,44,6,2,0.3333,0.1
2025-10,840,46,5,2,0.4,0.07
2025-10,840,48,2,1,0.5,0.16
2025-10,840,50,5,1,0.2,0.06
2025-10,840,52,5,3,0.6,0.1
2025-10,840,54,3,1,0.3333,0.03
2025-10,840,56,2,1,0.5,0.13
2025-10,840,58,4,4,1.0,0.1
2025-10,840,60,8,6,0.75,0.09
2025-10,840,62,8,3,0.375,0.1
2025-10,840,64,4,3,0.75,0.075
2025-10,840,66,3,2,0.6667,0.07
2025-10,840,68,2,1,0.5,0.06
2025-10,840,70,3,3,1.0,0.1
2025-10,840,72,6,6,1.0,0.09
2025-10,840,74,10,6,0.6,0.08
2025-10,840,76,3,2,0.6667,0.05
2025-10,840,78,7,7,1.0,0.07
2025-10,840,80,1,1,1.0,0.08
2025-10,840,82,3,2,0.6667,0.11
2025-10,840,84,8,6,0.75,0.04
2025-10,840,86,10,10,1.0,0.095
2025-10,840,88,10,8,0.8,0.085
2025-10,840,90,9,9,1.0,0.07
2025-10,840,92,23,22,0.9565,0.05
2025-10,840,94,23,23,1.0,0.049
2025-10,840,96,35,34,0.9714,0.03
2025-10,840,98,32,32,1.0,0.01
2025-10,870,0,13,0,0.0,0.01
2025-10,870,2,20,1,0.05,0.03
2025-10,870,4,19,0,0.0,0.04
2025-10,870,6,10,0,0.0,0.095
2025-10,870,8,9,0,0.0,0.1
2025-10,870,10,11,0,0.0,0.1
2025-10,870,12,8,0,0.0,0.065
2025-10,870,14,3,0,0.0,0.1
2025-10,870,16,3,0,0.0,0.11
2025-10,870,18,5,1,0.2,0.13
2025-10,870,20,3,0,0.0,0.11
2025-10,870,22,6,0,0.0,0.115
2025-10,870,24,4,1,0.25,0.09
2025-10,870,26,2,0,0.0,0.105
2025-10,870,28,3,0,0.0,0.08
2025-10,870,30,2,1,0.5,0.435
2025-10,870,32,3,2,0.6667,0.09
2025-10,870,34,3,1,0.3333,0.09
2025-10,870,36,1,1,1.0,0.13
2025-10,870,38,3,1,0.3333,0.06
2025-10,870,40,2,1,0.5,0.035
2025-10,870,42,2,2,1.0,0.05
2025-10,870,44,6,2,0.3333,0.105
2025-10,870,46,2,1,0.5,0.145
2025-10,870,48,6,3,0.5,0.09
2025-10,870,50,2,1,0.5,0.03
2025-10,870,52,3,2,0.6667,0.09
2025-10,870,54,7,3,0.4286,0.13
2025-10,870,56,5,2,0.4,0.1
2025-10,870,58,1,1,1.0,0.16
2025-10,870,60,4,2,0.5,0.225
2025-10,870,62,4,2,0.5,0.12
2025-10,870,64,5,4,0.8,0.09
2025-10,870,66,1,1,1.0,0.11
2025-10,870,68,3,3,1.0,0.08
2025-10,870,70,3,2,0.6667,0.09
2025-10,870,72,4,3,0.75,0.065
2025-10,870,74,5,4,0.8,0.1
2025-10,870,76,2,2,1.0,0.08
2025-10,870,78,4,3,0.75,0.07
2025-10,870,80,4,4,1.0,0.095
2025-10,870,82,3,3,1.0,0.1
2025-10,870,84,5,5,1.0,0.08
2025-10,870,86,5,5,1.0,0.06
2025-10,870,88,8,8,1.0,0.075
2025-10,870,90,9,9,1.0,0.04
2025-10,870,92,9,9,1.0,0.06
2025-10,870,94,18,18,1.0,0.04
2025-10,870,96,22,21,0.9545,0.03
2025-10,870,98,21,20,0.9524,0.01
2025-10,885,0,7,0,0.0,0.01
2025-10,885,2,18,1,0.0556,0.02
2025-10,885,4,11,0,0.0,0.06
2025-10,885,6,11,0,0.0,0.08
2025-10,885,8,6,0,0.0,0.105
2025-10,885,10,9,0,0.0,0.14
2025-10,885,12,1,0,0.0,0.11
2025-10,885,14,3,1,0.3333,0.07
2025-10,885,16,3,0,0.0,0.13
2025-10,885,18,1,0,0.0,0.09
2025-10,885,20,2,0,0.0,0.22
2025-10,885,24,3,0,0.0,0.09
2025-10,885,26,4,0,0.0,0.11
2025-10,885,28,2,0,0.0,0.055
2025-10,885,30,3,0,0.0,0.09
2025-10,885,32,4,0,0.0,0.095
2025-10,885,38,3,1,0.3333,0.12
2025-10,885,40,4,2,0.5,0.085
2025-10,885,42,4,2,0.5,0.13
2025-10,885,44,2,0,0.0,0.18
2025-10,885,48,2,1,0.5,0.045
2025-10,885,50,2,1,0.5,0.06
2025-10,885,52,1,0,0.0,0.22
2025-10,885,54,3,2,0.6667,0.1
2025-10,885,56,5,4,0.8,0.11
2025-10,885,58,2,1,0.5,0.16
2025-10,885,60,3,2,0.6667,0.34
2025-10,885,62,4,3,0.75,0.125
2025-10,885,64,4,3,0.75,0.105
2025-10,885,68,2,2,1.0,0.11
2025-10,885,70,3,2,0.6667,0.11
2025-10,885,72,3,1,0.3333,0.11
2025-10,885,76,1,0,0.0,0.41
2025-10,885,78,4,4,1.0,0.145
2025-10,885,80,4,4,1.0,0.095
2025-10,885,82,2,2,1.0,0.08
2025-10,885,84,3,3,1.0,0.08
2025-10,885,86,4,4,1.0,0.085
2025-10,885,88,7,7,1.0,0.16
2025-10,885,90,6,6,1.0,0.115
2025-10,885,92,8,8,1.0,0.09
2025-10,885,94,15,15,1.0,0.06
2025-10,885,96,20,20,1.0,0.035
2025-10,885,98,10,10,1.0,0.01
2025-10,897,0,5,0,0.0,0.01
2025-10,897,2,12,0,0.0,0.02
2025-10,897,4,3,0,0.0,0.07
2025-10,897,6,6,0,0.0,0.095
2025-10,897,8,4,1,0.25,0.115
2025-10,897,10,4,0,0.0,0.15
2025-10,897,12,2,0,0.0,0.08
2025-10,897,14,1,0,0.0,0.22
2025-10,897,16,1,0,0.0,0.19
2025-10,897,18,1,0,0.0,0.16
2025-10,897,20,1,0,0.0,0.06
2025-10,897,22,2,0,0.0,0.135
2025-10,897,26,2,0,0.0,0.25
2025-10,897,28,1,0,0.0,0.13
2025-10,897,30,1,1,1.0,0.22
2025-10,897,32,3,0,0.0,0.11
2025-10,897,34,3,1,0.3333,0.29
2025-10,897,36,2,2,1.0,0.1
2025-10,897,38,3,2,0.6667,0.33
2025-10,897,46,1,1,1.0,0.02
2025-10,897,48,2,0,0.0,0.76
2025-10,897,50,2,0,0.0,0.11
2025-10,897,54,1,0,0.0,0.8
2025-10,897,58,1,0,0.0,0.11
2025-10,897,62,1,0,0.0,0.01
2025-10,897,64,2,1,0.5,0.11
2025-10,897,66,1,1,1.0,0.14
2025-10,897,68,1,0,0.0,0.08
2025-10,897,70,4,4,1.0,0.05
2025-10,897,72,1,1,1.0,0.16
2025-10,897,74,2,2,1.0,0.055
2025-10,897,78,3,3,1.0,0.07
2025-10,897,80,1,1,1.0,0.11
2025-10,897,82,2,2,1.0,0.205
2025-10,897,84,2,1,0.5,0.055
2025-10,897,86,1,1,1.0,0.17
2025-10,897,88,4,4,1.0,0.11
2025-10,897,90,5,5,1.0,0.09
2025-10,897,92,4,4,1.0,0.06
2025-10,897,94,6,6,1.0,0.065
2025-10,897,96,16,16,1.0,0.025
2025-10,897,98,7,7,1.0,0.01
2025-10,899,0,7,0,0.0,0.01
2025-10,899,2,7,0,0.0,0.02
2025-10,899,4,8,0,0.0,0.045
2025-10,899,6,1,0,0.0,0.13
2025-10,899,8,2,1,0.5,0.09
2025-10,899,10,2,0,0.0,0.16
2025-10,899,12,1,0,0.0,0.13
2025-10,899,14,2,0,0.0,0.13
2025-10,899,16,1,0,0.0,0.07
2025-10,899,18,1,0,0.0,0.14
2025-10,899,20,1,0,0.0,0.08
2025-10,899,22,2,1,0.5,0.21
2025-10,899,28,1,1,1.0,0.12
2025-10,899,30,2,0,0.0,0.055
2025-10,899,38,2,1,0.5,0.26
2025-10,899,40,1,1,1.0,0.13
2025-10,899,42,1,1,1.0,0.04
2025-10,899,46,1,0,0.0,0.89
2025-10,899,48,1,0,0.0,0.78
2025-10,899,50,3,0,0.0,0.21
2025-10,899,52,1,0,0.0,0.91
2025-10,899,62,1,0,0.0,0.01
2025-10,899,64,3,1,0.3333,0.31
2025-10,899,66,3,3,1.0,0.09
2025-10,899,72,1,1,1.0,0.1
2025-10,899,74,1,1,1.0,0.05
2025-10,899,76,1,1,1.0,0.04
2025-10,899,78,2,2,1.0,0.16
2025-10,899,80,2,2,1.0,0.035
2025-10,899,82,1,1,1.0,0.3
2025-10,899,86,2,2,1.0,0.105
2025-10,899,88,4,4,1.0,0.145
2025-10,899,90,4,4,1.0,0.11
2025-10,899,92,6,6,1.0,0.115
2025-10,899,94,3,2,0.6667,0.03
2025-10,899,96,10,10,1.0,0.03
2025-10,899,98,4,4,1.0,0.01
2025-11,780,0,105,0,0.0,0.01
2025-11,780,2,103,3,0.0291,0.01
2025-11,780,4,61,1,0.0164,0.02
2025-11,780,6,48,2,0.0417,0.02
2025-11,780,8,25,3,0.12,0.02
2025-11,780,10,33,4,0.1212,0.03
2025-11,780,12,36,4,0.1111,0.025
2025-11,780,14,29,2,0.069,0.02
2025-11,780,16,16,0,0.0,0.03
2025-11,780,18,22,5,0.2273,0.025
2025-11,780,20,17,3,0.1765,0.03
2025-11,780,22,16,4,0.25,0.02
2025-11,780,24,16,5,0.3125,0.03
2025-11,780,26,21,7,0.3333,0.03
2025-11,780,28,13,1,0.0769,0.03
2025-11,780,30,16,4,0.25,0.04
2025-11,780,32,16,5,0.3125,0.03
2025-11,780,34,12,3,0.25,0.05
2025-11,780,36,10,5,0.5,0.03
2025-11,780,38,12,3,0.25,0.035
2025-11,780,40,12,4,0.3333,0.035
2025-11,780,42,17,7,0.4118,0.02
2025-11,780,44,14,4,0.2857,0.025
2025-11,780,46,17,9,0.5294,0.05
2025-11,780,48,26,10,0.3846,0.01
2025-11,780,50,31,16,0.5161,0.02
2025-11,780,52,13,8,0.6154,0.02
2025-11,780,54,12,8,0.6667,0.025
2025-11,780,56,18,11,0.6111,0.02
2025-11,780,58,13,10,0.7692,0.02
2025-11,780,60,16,9,0.5625,0.03
2025-11,780,62,11,4,0.3636,0.02
2025-11,780,64,13,9,0.6923,0.02
2025-11,780,66,13,7,0.5385,0.03
2025-11,780,68,9,6,0.6667,0.03
2025-11,780,70,16,13,0.8125,0.03
2025-11,780,72,17,12,0.7059,0.03
2025-11,780,74,16,13,0.8125,0.03
2025-11,780,76,25,18,0.72,0.03
2025-11,780,78,31,28,0.9032,0.02
2025-11,780,80,13,12,0.9231,0.02
2025-11,780,82,31,28,0.9032,0.02
2025-11,780,84,29,24,0.8276,0.02
2025-11,780,86,30,26,0.8667,0.03
2025-11,780,88,31,30,0.9677,0.03
2025-11,780,90,37,34,0.9189,0.01
2025-11,780,92,44,43,0.9773,0.02
2025-11,780,94,64,64,1.0,0.02
2025-11,780,96,96,94,0.9792,0.01
2025-11,780,98,123,123,1.0,0.01
2025-11,840,0,65,0,0.0,0.01
2025-11,840,2,74,2,0.027,0.02
2025-11,840,4,42,2,0.0476,0.02
2025-11,840,6,26,2,0.0769,0.04
2025-11,840,8,23,0,0.0,0.03
2025-11,840,10,24,1,0.0417,0.035
2025-11,840,12,23,3,0.1304,0.03
2025-11,840,14,16,3,0.1875,0.035
2025-11,840,16,16,0,0.0,0.06
2025-11,840,18,19,2,0.1053,0.04
2025-11,840,20,8,2,0.25,0.04
2025-11,840,22,8,2,0.25,0.035
2025-11,840,24,13,0,0.0,0.03
2025-11,840,26,12,4,0.3333,0.03
2025-11,840,28,7,5,0.7143,0.02
2025-11,840,30,10,1,0.1,0.06
2025-11,840,32,10,1,0.1,0.03
2025-11,840,34,8,1,0.125,0.05
2025-11,840,36,5,2,0.4,0.03
2025-11,840,38,9,5,0.5556,0.07
2025-11,840,40,7,2,0.2857,0.02
2025-11,840,42,11,2,0.1818,0.03
2025-11,840,44,4,1,0.25,0.015
2025-11,840,46,6,2,0.3333,0.035
2025-11,840,48,22,8,0.3636,0.02
2025-11,840,50,25,12,0.48,0.02
2025-11,840,52,13,5,0.3846,0.04
2025-11,840,54,11,6,0.5455,0.07
2025-11,840,56,16,7,0.4375,0.04
2025-11,840,58,3,2,0.6667,0.11
2025-11,840,60,11,5,0.4545,0.03
2025-11,840,62,12,8,0.6667,0.05
2025-11,840,64,14,11,0.7857,0.05
2025-11,840,66,6,6,1.0,0.04
2025-11,840,68,6,4,0.6667,0.025
2025-11,840,70,14,8,0.5714,0.035
2025-11,840,72,14,11,0.7857,0.055
2025-11,840,74,17,13,0.7647,0.05
2025-11,840,76,15,14,0.9333,0.03
2025-11,840,78,16,15,0.9375,0.045
2025-11,840,80,13,10,0.7692,0.05
2025-11,840,82,18,16,0.8889,0.06
2025-11,840,84,20,19,0.95,0.04
2025-11,840,86,22,22,1.0,0.025
2025-11,840,88,14,13,0.9286,0.03
2025-11,840,90,20,20,1.0,0.025
2025-11,840,92,30,28,0.9333,0.03
2025-11,840,94,46,46,1.0,0.02
2025-11,840,96,88,85,0.9659,0.015
2025-11,840,98,67,67,1.0,0.01
2025-11,870,0,55,0,0.0,0.01
2025-11,870,2,49,1,0.0204,0.02
2025-11,870,4,37,1,0.027,0.03
2025-11,870,6,26,2,0.0769,0.04
2025-11,870,8,22,1,0.0455,0.065
2025-11,870,10,11,0,0.0,0.05
2025-11,870,12,16,2,0.125,0.04
2025-11,870,14,8,0,0.0,0.035
2025-11,870,16,6,1,0.1667,0.07
2025-11,870,18,5,2,0.4,0.02
2025-11,870,20,4,1,0.25,0.045
2025-11,870,22,10,2,0.2,0.045
2025-11,870,24,10,3,0.3,0.02
2025-11,870,26,6,2,0.3333,0.03
2025-11,870,28,5,1,0.2,0.05
2025-11,870,30,10,1,0.1,0.04
2025-11,870,32,9,2,0.2222,0.06
2025-11,870,34,10,5,0.5,0.045
2025-11,870,36,7,3,0.4286,0.04
2025-11,870,38,7,2,0.2857,0.04
2025-11,870,40,5,1,0.2,0.1
2025-11,870,42,11,3,0.2727,0.07
2025-11,870,44,4,0,0.0,0.085
2025-11,870,46,2,1,0.5,0.045
2025-11,870,48,14,8,0.5714,0.01
2025-11,870,50,28,14,0.5,0.02
2025-11,870,52,6,4,0.6667,0.015
2025-11,870,54,10,5,0.5,0.055
2025-11,870,56,5,3,0.6,0.05
2025-11,870,58,4,2,0.5,0.09
2025-11,870,60,7,4,0.5714,0.05
2025-11,870,62,5,4,0.8,0.04
2025-11,870,64,7,3,0.4286,0.04
2025-11,870,66,8,6,0.75,0.04
2025-11,870,68,7,7,1.0,0.04
2025-11,870,70,4,3,0.75,0.095
2025-11,870,72,10,8,0.8,0.05
2025-11,870,74,8,8,1.0,0.015
2025-11,870,76,9,7,0.7778,0.04
2025-11,870,78,4,3,0.75,0.03
2025-11,870,80,15,14,0.9333,0.06
2025-11,870,82,9,8,0.8889,0.04
2025-11,870,84,7,6,0.8571,0.03
2025-11,870,86,17,16,0.9412,0.03
2025-11,870,88,21,20,0.9524,0.05
2025-11,870,90,14,14,1.0,0.035
2025-11,870,92,17,17,1.0,0.05
2025-11,870,94,32,29,0.9063,0.03
2025-11,870,96,54,54,1.0,0.02
2025-11,870,98,65,64,0.9846,0.01
2025-11,885,0,42,0,0.0,0.01
2025-11,885,2,43,2,0.0465,0.02
2025-11,885,4,23,0,0.0,0.05
2025-11,885,6,11,0,0.0,0.06
2025-11,885,8,7,0,0.0,0.04
2025-11,885,10,14,0,0.0,0.045
2025-11,885,12,10,1,0.1,0.05
2025-11,885,14,7,2,0.2857,0.05
2025-11,885,16,7,2,0.2857,0.04
2025-11,885,18,8,0,0.0,0.09
2025-11,885,20,4,0,0.0,0.08
2025-11,885,22,4,1,0.25,0.065
2025-11,885,24,1,0,0.0,0.01
2025-11,885,26,9,3,0.3333,0.04
2025-11,885,28,9,1,0.1111,0.13
2025-11,885,30,2,1,0.5,0.315
2025-11,885,32,9,1,0.1111,0.14
2025-11,885,34,2,0,0.0,0.08
2025-11,885,36,5,2,0.4,0.02
2025-11,885,38,6,4,0.6667,0.035
2025-11,885,40,3,0,0.0,0.05
2025-11,885,42,4,1,0.25,0.03
2025-11,885,44,6,0,0.0,0.03
2025-11,885,46,6,2,0.3333,0.03
2025-11,885,48,13,6,0.4615,0.01
2025-11,885,50,23,11,0.4783,0.02
2025-11,885,52,6,4,0.6667,0.025
2025-11,885,54,4,2,0.5,0.085
2025-11,885,56,10,8,0.8,0.05
2025-11,885,58,1,1,1.0,0.03
2025-11,885,60,5,1,0.2,0.05
2025-11,885,62,5,3,0.6,0.07
2025-11,885,64,8,7,0.875,0.12
2025-11,885,66,5,5,1.0,0.02
2025-11,885,68,3,2,0.6667,0.11
2025-11,885,70,2,0,0.0,0.04
2025-11,885,72,7,7,1.0,0.05
2025-11,885,74,8,7,0.875,0.015
2025-11,885,76,4,4,1.0,0.065
2025-11,885,78,9,8,0.8889,0.1
2025-11,885,80,11,11,1.0,0.02
2025-11,885,82,3,3,1.0,0.01
2025-11,885,84,8,7,0.875,0.08
2025-11,885,86,14,12,0.8571,0.05
2025-11,885,88,13,12,0.9231,0.07
2025-11,885,90,13,12,0.9231,0.05
2025-11,885,92,17,16,0.9412,0.05
2025-11,885,94,25,25,1.0,0.05
2025-11,885,96,29,29,1.0,0.02
2025-11,885,98,51,51,1.0,0.01
2025-11,897,0,23,0,0.0,0.01
2025-11,897,2,20,0,0.0,0.015
2025-11,897,4,13,0,0.0,0.04
2025-11,897,6,7,0,0.0,0.06
2025-11,897,8,6,0,0.0,0.045
2025-11,897,10,6,0,0.0,0.09
2025-11,897,12,4,0,0.0,0.095
2025-11,897,14,5,1,0.2,0.13
2025-11,897,16,4,0,0.0,0.08
2025-11,897,18,3,0,0.0,0.12
2025-11,897,20,1,0,0.0,0.22
2025-11,897,22,3,0,0.0,0.21
2025-11,897,24,5,0,0.0,0.29
2025-11,897,26,3,1,0.3333,0.03
2025-11,897,28,1,0,0.0,0.43
2025-11,897,30,3,2,0.6667,0.36
2025-11,897,32,4,1,0.25,0.06
2025-11,897,34,1,0,0.0,0.67
2025-11,897,38,2,1,0.5,0.09
2025-11,897,40,3,1,0.3333,0.02
2025-11,897,42,2,1,0.5,0.035
2025-11,897,44,1,0,0.0,0.01
2025-11,897,48,13,6,0.4615,0.01
2025-11,897,50,21,9,0.4286,0.02
2025-11,897,52,4,3,0.75,0.135
2025-11,897,54,1,1,1.0,0.11
2025-11,897,56,4,4,1.0,0.135
2025-11,897,58,2,1,0.5,0.12
2025-11,897,60,4,2,0.5,0.335
2025-11,897,62,1,1,1.0,0.04
2025-11,897,64,5,5,1.0,0.18
2025-11,897,66,3,2,0.6667,0.64
2025-11,897,70,1,1,1.0,0.24
2025-11,897,72,3,3,1.0,0.2
2025-11,897,74,4,4,1.0,-0.18
2025-11,897,76,1,1,1.0,0.26
2025-11,897,78,3,3,1.0,0.11
2025-11,897,80,5,4,0.8,0.2
2025-11,897,82,4,4,1.0,0.045
2025-11,897,84,3,0,0.0,0.22
2025-11,897,86,1,1,1.0,0.21
2025-11,897,88,7,7,1.0,0.08
2025-11,897,90,13,13,1.0,0.09
2025-11,897,92,5,4,0.8,0.07
2025-11,897,94,10,10,1.0,0.07
2025-11,897,96,25,24,0.96,0.02
2025-11,897,98,36,36,1.0,0.01
2025-11,899,0,17,0,0.0,0.01
2025-11,899,2,22,0,0.0,0.02
2025-11,899,4,5,0,0.0,0.09
2025-11,899,6,5,0,0.0,0.09
2025-11,899,8,5,0,0.0,0.11
2025-11,899,10,5,0,0.0,0.06
2025-11,899,12,4,0,0.0,0.145
2025-11,899,14,2,0,0.0,0.195
2025-11,899,16,1,0,0.0,0.29
2025-11,899,18,2,0,0.0,0.295
2025-11,899,22,2,0,0.0,0.245
2025-11,899,24,1,0,0.0,0.01
2025-11,899,26,3,1,0.3333,0.03
2025-11,899,28,2,1,0.5,0.28
2025-11,899,30,2,1,0.5,0.33
2025-11,899,32,1,0,0.0,0.04
2025-11,899,36,1,1,1.0,0.06
2025-11,899,38,1,1,1.0,0.04
2025-11,899,40,2,0,0.0,0.375
2025-11,899,42,1,0,0.0,0.02
2025-11,899,44,3,0,0.0,0.15
2025-11,899,46,1,0,0.0,0.18
2025-11,899,48,12,6,0.5,0.01
2025-11,899,50,21,10,0.4762,0.02
2025-11,899,52,1,1,1.0,0.25
2025-11,899,54,1,1,1.0,0.2
2025-11,899,56,1,1,1.0,0.02
2025-11,899,58,3,2,0.6667,0.16
2025-11,899,60,3,1,0.3333,0.4
2025-11,899,64,2,2,1.0,0.445
2025-11,899,66,3,2,0.6667,0.43
2025-11,899,68,4,4,1.0,0.13
2025-11,899,70,1,1,1.0,0.39
2025-11,899,72,2,2,1.0,0.225
2025-11,899,74,3,3,1.0,-0.48
2025-11,899,76,4,4,1.0,0.2
2025-11,899,82,1,0,0.0,0.09
2025-11,899,84,2,2,1.0,0.27
2025-11,899,88,5,5,1.0,0.08
2025-11,899,90,4,4,1.0,0.08
2025-11,899,92,6,6,1.0,0.07
2025-11,899,94,7,7,1.0,0.03
2025-11,899,96,16,16,1.0,0.02
2025-11,899,98,29,28,0.9655,0.01
2025-12,780,0,138,1,0.0072,0.01
2025-12,780,2,114,2,0.0175,0.01
2025-12,780,4,86,3,0.0349,0.01
2025-12,780,6,64,1,0.0156,0.01
2025-12,780,8,53,3,0.0566,0.01
2025-12,780,10,46,2,0.0435,0.01
2025-12,780,12,28,2,0.0714,0.01
2025-12,780,14,27,4,0.1481,0.02
2025-12,780,16,31,5,0.1613,0.02
2025-12,780,18,17,4,0.2353,0.01
2025-12,780,20,21,4,0.1905,0.01
2025-12,780,22,16,0,0.0,0.02
2025-12,780,24,13,3,0.2308,0.02
2025-12,780,26,17,4,0.2353,0.02
2025-12,780,28,14,4,0.2857,0.02
2025-12,780,30,25,5,0.2,0.02
2025-12,780,32,22,10,0.4545,0.015
2025-12,780,34,20,4,0.2,0.02
2025-12,780,36,11,3,0.2727,0.02
2025-12,780,38,11,2,0.1818,0.02
2025-12,780,40,16,7,0.4375,0.02
2025-12,780,42,15,3,0.2,0.02
2025-12,780,44,12,3,0.25,0.01
2025-12,780,46,18,7,0.3889,0.015
2025-12,780,48,60,26,0.4333,0.01
2025-12,780,50,99,48,0.4848,0.01
2025-12,780,52,27,13,0.4815,0.01
2025-12,780,54,12,4,0.3333,0.01
2025-12,780,56,14,8,0.5714,0.01
2025-12,780,58,20,14,0.7,0.01
2025-12,780,60,9,6,0.6667,0.02
2025-12,780,62,13,10,0.7692,0.02
2025-12,780,64,14,10,0.7143,0.01
2025-12,780,66,11,8,0.7273,0.01
2025-12,780,68,21,17,0.8095,0.01
2025-12,780,70,17,12,0.7059,0.01
2025-12,780,72,17,14,0.8235,0.01
2025-12,780,74,18,16,0.8889,0.01
2025-12,780,76,21,18,0.8571,0.01
2025-12,780,78,14,10,0.7143,0.01
2025-12,780,80,22,16,0.7273,0.01
2025-12,780,82,27,24,0.8889,0.02
2025-12,780,84,29,26,0.8966,0.01
2025-12,780,86,24,24,1.0,0.01
2025-12,780,88,36,30,0.8333,0.01
2025-12,780,90,36,34,0.9444,0.01
2025-12,780,92,55,52,0.9455,0.02
2025-12,780,94,65,62,0.9538,0.01
2025-12,780,96,151,146,0.9669,0.01
2025-12,780,98,183,182,0.9945,0.01
2025-12,840,0,112,0,0.0,0.01
2025-12,840,2,134,3,0.0224,0.01
2025-12,840,4,48,3,0.0625,0.01
2025-12,840,6,45,2,0.0444,0.01
2025-12,840,8,33,1,0.0303,0.02
2025-12,840,10,20,2,0.1,0.02
2025-12,840,12,20,2,0.1,0.02
2025-12,840,14,18,3,0.1667,0.015
2025-12,840,16,14,1,0.0714,0.02
2025-12,840,18,15,1,0.0667,0.02
2025-12,840,20,9,2,0.2222,0.01
2025-12,840,22,6,3,0.5,0.015
2025-12,840,24,17,2,0.1176,0.02
2025-12,840,26,7,1,0.1429,0.03
2025-12,840,28,9,1,0.1111,0.02
2025-12,840,30,16,8,0.5,0.02
2025-12,840,32,9,2,0.2222,0.02
2025-12,840,34,11,3,0.2727,0.02
2025-12,840,36,10,2,0.2,0.01
2025-12,840,38,6,1,0.1667,0.025
2025-12,840,40,10,1,0.1,0.015
2025-12,840,42,12,6,0.5,0.01
2025-12,840,44,7,4,0.5714,0.02
2025-12,840,46,10,5,0.5,0.01
2025-12,840,48,54,24,0.4444,0.01
2025-12,840,50,89,40,0.4494,0.01
2025-12,840,52,15,5,0.3333,0.01
2025-12,840,54,12,9,0.75,0.025
2025-12,840,56,2,1,0.5,0.01
2025-12,840,58,8,3,0.375,0.01
2025-12,840,60,7,5,0.7143,0.02
2025-12,840,62,10,5,0.5,0.02
2025-12,840,64,7,6,0.8571,0.01
2025-12,840,66,10,8,0.8,0.025
2025-12,840,68,15,11,0.7333,0.02
2025-12,840,70,16,15,0.9375,0.025
2025-12,840,72,16,12,0.75,0.02
2025-12,840,74,11,5,0.4545,0.01
2025-12,840,76,13,12,0.9231,0.01
