slug,epoch,month,result_id,asset_id_0,asset_id_1
btc-updown-15m-1769626800,1769626800,2026-01,1,60714230887714044690640198892734360511412509824014253478425820751911631495713,26990469845758133712966032512743520069914475199406328531870227076413711862009
btc-updown-15m-1769627700,1769627700,2026-01,0,77350584993023134804251635639750420111409159721923575650411464386183308354510,80970851772440941268009155362395520608847311018062762105961911293179291084980
btc-updown-15m-1769628600,1769628600,2026-01,1,32572611292597502172403943534720105336773647241513528369910251296270027727954,30194354972112688965364035907419759454137541556289548572266928276298969852097
btc-updown-15m-1769629500,1769629500,2026-01,0,80555820360732426344753352884087249163805060338846124916452510655323856992522,74452569585845013553937482330546956767562983271869717440868961853960785919422
btc-updown-15m-1769630400,1769630400,2026-01,0,23948560394624007942872956027284977157948216638012158296856006145084634667644,86969509224502333250008582013693556685069070485475792534554755127072091346666
btc-updown-15m-1769631300,1769631300,2026-01,0,8443239715223056165859694564142173573417389033534779965335963953009783907453,73533972206837749411179095072959150320864925014385582949827977529748824441226
btc-updown-15m-1769632200,1769632200,2026-01,1,3950712354231428273325665048281054505415128427582077699143238209225875651442,60164259242564268980481049449020043691303619066524345076439785891233270819832
btc-updown-15m-1769633100,1769633100,2026-01,1,44855784064730812473793579770072047451298069367843946980025362936631484643531,16881819458789035917597265128433910988547885267512003983246876479806042191244
btc-updown-15m-1769634000,1769634000,2026-01,0,100580367844457319511964131791589567421411852182015149167591765299189871576277,100907772785612082836213634486979266936901193995663284615107802586809861625082
btc-updown-15m-1769634900,1769634900,2026-01,1,50869776329798925913473976181184816426672472123495653818861846214806001842186,24884865962192055073982332865690414967929250539615664091173315124389763599973
btc-updown-15m-1769635800,1769635800,2026-01,0,63134449048496568132281731208948063629554113307338802217664310138857662487446,95471500685636164360952954956527114619651646839252079302968490001623184893582
btc-updown-15m-1769636700,1769636700,2026-01,1,923964890258753269723981700180180066040467527182760736557574444558220600384,63714223300537465087689536408117379169284390301776481552842119902096573698315
btc-updown-15m-1769637600,1769637600,2026-01,1,59224322865137465191224714171495283122271735892793172174680287423752361699720,107220477800429799239219957616003143934923570977544370217381633990833035127858
btc-updown-15m-1769638500,1769638500,2026-01,1,103521864304716684435846419214037723264995140435993145953240814614753443793686,24579286766168240428374159522481307614693579521796036830181821666716940943992
btc-updown-15m-1769639400,1769639400,2026-01,1,47611510973533064997649035568872194744962823323221380714083276195341306670670,46383670828166002182904154344225000722883524209386100957566268867676550483911
btc-updown-15m-1769640300,1769640300,2026-01,0,41060026187148540976280235479416840212710663632552975010326131289037548644880,73164719854353149885158683821548026557290516375114791764624849354276514284471
btc-updown-15m-1769641200,1769641200,2026-01,1,25237220298747717843308045702305046907533703403672581752536997934213920677735,73766323317864803840141348405741592679839920962200874487207262721164380547983
btc-updown-15m-1769642100,1769642100,2026-01,1,102486406401469281965317033101449778021201205093348147676792754776410179991413,41370986885522197405302208164951801354912786523406361400509674481802143210141
btc-updown-15m-1769643000,1769643000,2026-01,0,74159219878236555383466699471285631846002768689437814200888216336226155173770,106970551494760884595580171774723822542430702487722300853538811340940513601687
btc-updown-15m-1769643900,1769643900,2026-01,1,27677782349261394940877620427288265082410271318663283933089076139725094035254,31126509735235552894639907351224763093513245357398269086999913672899783717566
btc-updown-15m-1769644800,1769644800,2026-01,1,35306237130856301634645497637096455177195715575325287783264800188365082546760,13062027653750445279793073582632429285491874857407952203082446294504853729425
btc-updown-15m-1769645700,1769645700,2026-01,1,13024673575118219399230350809252249523622122420083008615133742777080126215329,31764147684138866296582991545084165674076923263825074133949125036829584001922
btc-updown-15m-1769646600,1769646600,2026-01,1,37793124846358236609375187621061905797302799409244243903181289285676743846571,49914968300766963796318285613543007312034673912232068197233769731025958128404
btc-updown-15m-1769647500,1769647500,2026-01,0,13074193932297514435061830768819235232267473220635761884456140878608822848427,19377220032836887826436664867412803091481651214382042120670299035017958860586
btc-updown-15m-1769648400,1769648400,2026-01,1,84878655364354001841302157845344682162022124761833384627472319615424724987906,106829700929631216121288919354535683237150784598115918176551430860689132090829
btc-updown-15m-1769649300,1769649300,2026-01,1,68445816826134199356441051830815517086207916850576979056329350831276437548994,49784669290484233856450486934832368873032397900576412195251070326564975262698
btc-updown-15m-1769650200,1769650200,2026-01,0,88505901557038223472941040057631911367374308262555307163288206594456893203225,87569492720491234866237704793168425397356843690168439285765457448402241680992
btc-updown-15m-1769651100,1769651100,2026-01,1,97159251146658959785711708716095783495868109834052634159480967527962361389240,37479949935434083154223072831757172398564089853899234084429058247588933619891
btc-updown-15m-1769652000,1769652000,2026-01,0,109565801952713839337184318085792232178537108914393823123126288609394933832701,89405861027123872525882086389922092913846196375003699869888553280705344918745
btc-updown-15m-1769652900,1769652900,2026-01,1,104449168914827488171768212274590412604383600681617158762832557112808313260439,75426944922339826198241114911882908586724597075425948033884796715614931664465
btc-updown-15m-1769653800,1769653800,2026-01,1,65054400298478346447277282304661408813463628078760549848062378599531010361890,87847211113432503638765952683048038743990806635834590867837391368233197408921
btc-updown-15m-1769654700,1769654700,2026-01,1,110250932846055904274445822844672966586854622335564331243237851941053020241909,105473877258827929419054349907253756171507066444968749755528987480126463153914
btc-updown-15m-1769655600,1769655600,2026-01,0,101003566458521067026489429464215335266910784100748457799040693008872525751838,10744244189407223391968660882184114973908950438890746943003234487472926856379
btc-updown-15m-1769656500,1769656500,2026-01,1,93425916567984057785419661830958930635681773874819279240499770267850058381507,85145721769330413639028919601788266063867714879232222433520622783296559499080
btc-updown-15m-1769657400,1769657400,2026-01,0,33589017667827148937471560244354378325245707949979588870631978913326464333127,88507727671228989553706553147472435526623057226187441324394156745923276045196
btc-updown-15m-1769658300,1769658300,2026-01,1,77414535852761771627623395304190707458009863507970305288354640736933517115280,85464086984165261771217668053701422668404680822831093133776802975277152746671
btc-updown-15m-1769659200,1769659200,2026-01,1,113735112381453722769524159565185534418755193089591026949571943410786682406330,89874790038412550264329272190862533658215144077566034994324012509609738739490
btc-updown-15m-1769660100,1769660100,2026-01,0,5045672346488737145533324717498433464795735828071964827459419029554619787562,91681755547966771222592279785377069241372429454790432163019854280485277425804
btc-updown-15m-1769661000,1769661000,2026-01,0,42285729016485699715429645359879399535709045364402107707496918906378915893078,48815641913312972752336264746456789623983094564052359392397108738906649137240
btc-updown-15m-1769661900,1769661900,2026-01,0,24217060845625495592989175513419252735170916351056469406508397532061691410096,16161350814949293303970859623810772219252480997522636200325383721833384314248
btc-updown-15m-1769662800,1769662800,2026-01,1,22705955960119047344073993620639589965789095176679000896230927382207532815508,58125787084471533475517722866938273361632523652477103116535689530720915927486
btc-updown-15m-1769663700,1769663700,2026-01,1,59983303915043760271922586208654476198403852332399300655002292675476970369732,32344009659716846616776069458914470433548695821395014556756548081792415370657
btc-updown-15m-1769664600,1769664600,2026-01,0,47448965448094716625915627602610023498239702432536353536757355981217387308562,97025566710615768022370732275466821346335607649809510912832955750784325517600
btc-updown-15m-1769665500,1769665500,2026-01,1,26474208694657745311756708651029692278280862367004403931812221385058138966293,2499807504251090974473140568899459926545912253742096597589811972259064395261
btc-updown-15m-1769666400,1769666400,2026-01,0,85640505746337718335873381043200031950265211756171903062160228292622834273786,15716194516871678863907620281403016859266066515692364688309259760599203155251
btc-updown-15m-1769667300,1769667300,2026-01,0,69162082176883066925685199629779987929106364212588243050906635379867381476718,32530884752680535910008999606760535141498492165140194760443835178724668845283
btc-updown-15m-1769668200,1769668200,2026-01,0,99548275764458330917555108816907488750222153010699166018250683520112018968747,56155894037062293186456707977095581772618173480888484249509275077908496947229
btc-updown-15m-1769669100,1769669100,2026-01,1,69180574576408028408919001548492522120806432343514366080941943924852611021341,3790184327899153733804061591642982036558585877559028741732714267722197098776
btc-updown-15m-1769670000,1769670000,2026-01,0,98147247495889994291884701394023887530501555113038248543760545845522181530254,52515343367191581499465904636788561262416012516505313250405987850017477971391
btc-updown-15m-1769670900,1769670900,2026-01,1,105844108537653975607810978040564452290075129621961068016031487392311302142856,41345240335908279662961637852980441377391201620884521993427224655784724490615
btc-updown-15m-1769671800,1769671800,2026-01,0,21186377561510110632049554792924327816299545607278718242414111863390227347917,3154129765524470064747313529840281329851631872406490753630095523882429476293
btc-updown-15m-1769672700,1769672700,2026-01,0,228569830246573642619730279972034388455304309099669496353889580987365327142,64192697815942420507013198397871877251717458206345893163701808960632848376554
btc-updown-15m-1769673600,1769673600,2026-01,1,53994904558440480231767675845919642748022337987123760432576442130481999701739,92751975356189163243370502114353531260001651447437732350495303130957797187824
btc-updown-15m-1769674500,1769674500,2026-01,0,54360948424512881875825894345575182080917699480854733898665604206166470679678,1287500519115293522174532479710265694481398359501822650696383762588835650923
btc-updown-15m-1769675400,1769675400,2026-01,1,21563103624804043657861681010785205002594991555657250151704836429811671918761,99750940165509722443062269844140780113237103352369544484479477110402193263945
btc-updown-15m-1769676300,1769676300,2026-01,1,75424071765841398631512256195128316438633456770186364406447982089613317842107,72533603183710490366568155265149583375842830398356666245141761390627323741987
btc-updown-15m-1769677200,1769677200,2026-01,1,27071309010868019024156045711629761225594411739151778545960758791977766559940,98136879054942151402124972195078909791713992821651766820620125445551901010392
btc-updown-15m-1769678100,1769678100,2026-01,0,105927439552263924362370500366591865616313255095946999071500855418666737096124,62050941614575893225262130603620482064399294093721883404181118524487682797623
btc-updown-15m-1769679000,1769679000,2026-01,1,82796785973887628760786637949800429035160143254358631929963051573537254107308,2091017647968577679048649223105166205308758802334193040215562159437873085174
btc-updown-15m-1769679900,1769679900,2026-01,1,115353066530102377927798755356051304847144066097202114550610336147846756868507,49527015583662240577860417611377737543014003485173743204317197774006207012778
btc-updown-15m-1769680800,1769680800,2026-01,0,30075685652419388194043345233266412067337623088753890492181635004983257384296,73831998424971316741723051652325727958047947998393772677142137072855712902093
btc-updown-15m-1769681700,1769681700,2026-01,0,115541749854024825391643661403525442277009898877611864443986544663689066487790,111446930856901660656871254617929453147247267675756138717138671987608602197514
btc-updown-15m-1769682600,1769682600,2026-01,1,113275671822471994937003733282282027333553292590644864773185487623129584569008,29285318234931366051231263902055519270683530918141566220221585051560361383359
btc-updown-15m-1769683500,1769683500,2026-01,0,100100239228023778875566885637091998604702171012108324589519007208837723375850,68265386769711446177515680159488838094827074178947703671395539851640220194387
btc-updown-15m-1769684400,1769684400,2026-01,0,48036893097378443572165934347420112237618285224117319234847243207988732868430,70147308815181001758854873650592563019253628759440719957545206415433407158855
btc-updown-15m-1769685300,1769685300,2026-01,1,43533045818691939308048183960580857228878123995218472375610783322196993381076,69500335568467490684921583557623360856958653511934107193743874580067492067178
btc-updown-15m-1769686200,1769686200,2026-01,0,21184533022830177796656989567711581697391329882067989417055347184700676904871,79615910822165970115657462588549082724030545642555583936420259507532823684034
btc-updown-15m-1769687100,1769687100,2026-01,0,1013033284348567452207110992541158084792839354163438164203953285676133988485,11760988180345305256492981567440255986251893184112200175643579193775155776907
btc-updown-15m-1769688000,1769688000,2026-01,0,113034134795001262375476232061132643970774067737557211249872232519965237619670,18462262406310684993169423478899926731737958044866090487803984302903465441021
btc-updown-15m-1769688900,1769688900,2026-01,1,77084888335566793724955421753220163421417905654117464348043737892211810136001,26272887769424905443488608575834194057914314375183161948501061870697286436330
btc-updown-15m-1769689800,1769689800,2026-01,0,51587712898887470943999563979910235731334345439064295627898444050971003356735,3207011628130517690896390256643096884325781553754872104441170022277971005446
btc-updown-15m-1769690700,1769690700,2026-01,0,21711346779561123501006778888409074761865863620687997928522715894403230070537,28373668150352396886084633641983533658162872128940776536735154324698424607550
btc-updown-15m-1769691600,1769691600,2026-01,0,106382343334078962717880688831093950600441864625298550518692911098004325586103,101441615026230523501310421841223390868626332437684983526822193091310637130951
btc-updown-15m-1769692500,1769692500,2026-01,0,113721955808947761416833824634419233622800016187786983009057951409527931453783,62433173014098267769879030041860600177232210663450239492058409193462674067252
btc-updown-15m-1769693400,1769693400,2026-01,1,110683465158231644716641653536934932797389273313517662142764438839572901798187,76951662175662413620326181559027279083826312089832030907302201446483450604828
btc-updown-15m-1769694300,1769694300,2026-01,1,59323378097023932579922277359912556244620985234757797832872414865011038111812,32847002210358525451513336858815665078735100637710380903379272302629431262217
btc-updown-15m-1769695200,1769695200,2026-01,1,16516479716231480464625604350649123299669581553205245245352388766856116221923,26763553488841753894425022141306157615695810589667125438931290639251362871320
btc-updown-15m-1769696100,1769696100,2026-01,1,86662492718921239216885120768313101008106155050648910999207128393362281299415,19574757770826200008075303964685577624419019792579501729315398532181817528600
btc-updown-15m-1769697000,1769697000,2026-01,1,30056559104671282347460089345701112937979117776696060761945343035682966144371,53982821231908341863607428651418848282922376278482183993642279552524347937366
btc-updown-15m-1769697900,1769697900,2026-01,1,53396028967781549405120078742496182031891012967659354357531888809004854526106,65302849902275138656827626673979946514394996457821004545218430601922145514213
btc-updown-15m-1769698800,1769698800,2026-01,1,56414338714312899739654126588304648524024654322919891167437945542463447055317,46368436889604362103004475352007170483078029486042004476527793346062775209276
btc-updown-15m-1769699700,1769699700,2026-01,0,68619555424709743108261776774688437124415930255829355388607954589628761734324,28970382821057697529197673980120139479382136137863341055261062453776068359290
btc-updown-15m-1769700600,1769700600,2026-01,1,4945838359808331332769392203512597970505202486813151322977957924465986260754,69185126047517639720351594030573830463818938684218428082022377990742437745712
btc-updown-15m-1769701500,1769701500,2026-01,0,29299640337799154105349322147178947532449226362997424872912014615543910141982,64559954769290975549836225468957420298775368247089666215412061355968659117877
btc-updown-15m-1769702400,1769702400,2026-01,1,87539002817624288811819815663152574376671742838707291353054797485095878671975,101991912588659491320311700457544504622946740526183277409584388692166496190078
btc-updown-15m-1769703300,1769703300,2026-01,1,51486216737882127497456304517879313786963120686913289341122097102979094698767,24153693506275219933561179940644122088406722580439118088834488507612348353446
btc-updown-15m-1769704200,1769704200,2026-01,0,58815746002705506403601116977674332117573978287277699426090434157178433514191,108226954636499309244430697822353584767281223384680698623753135084269931285579
btc-updown-15m-1769705100,1769705100,2026-01,0,16329881864051498027291138645657284038839872026050597086714664610096544529119,17386532781052384061955136156412744991389074019006540336134439433123174283269
btc-updown-15m-1769706000,1769706000,2026-01,1,65169211225285510025306692602809169683425776132277889723607293965964523869046,44361094070657035574356704027853731165852002617537866540579224330218838212182
btc-updown-15m-1769706900,1769706900,2026-01,1,50018556307915296119298551118006918955348727367895317335464833943684172083566,53199665899576239221776163511386308871743294492456535074778620029228635890339
btc-updown-15m-1769707800,1769707800,2026-01,1,22299617340645048780867718490033013858929641362651468765948171461917147265122,57656084414549975870855523925550630842490108486972693348165848807666402686351
btc-updown-15m-1769708700,1769708700,2026-01,1,36886589134787462813081832558211679871439092944754574893115091886207942565487,31891996818653811352193842091906794155843993683880614005597795179675185893812
btc-updown-15m-1769709600,1769709600,2026-01,0,61988191868245959801569125786274758518632598121757437164117984826693202948505,29953058196578465914821309800663963882056524254573789270419273175418856712053
btc-updown-15m-1769710500,1769710500,2026-01,1,109055542264064553031111943361366877287762748487512891867852685077254576621702,1477760423536779246283994801459875011577872825962034210555331955257790779082
btc-updown-15m-1769711400,1769711400,2026-01,0,14807333690809555599345173361415769470151866175666588400164139825079281388884,25060498165365491793741711788731796388654815930158288814181938958739497092719
btc-updown-15m-1769712300,1769712300,2026-01,1,113138292209565417008155902761210645867180195080704101263033299335998541343642,78158304809728452929537889670472890699096404216619824162561757859225661050608
btc-updown-15m-1769713200,1769713200,2026-01,0,13663282879299693626596395979228552696840150676035324056522642645536009992311,84499315667553232990559805968646232561572827649745236573488615620679818210092
btc-updown-15m-1769714100,1769714100,2026-01,0,82981592238269743827033249986509668083044321037672675240416280668470462813411,92335015524770616629953983271688362217207910491299599643416653752101158133244
btc-updown-15m-1769715000,1769715000,2026-01,0,67082156494910824567245918026959497424368900400227749715985826924431168400118,8731389322724027998715399786460098048185268470439600989286048411947079056065
btc-updown-15m-1769715900,1769715900,2026-01,1,111318206002102686390409974857242068915820644729637591187822894920618858947208,78158551178534522462013474779342557305812759923351249776645529753755277698568
btc-updown-15m-1769716800,1769716800,2026-01,1,75652056948851990306444090203249911289704089952967301798951933326839602076012,101211480798785193096015358066577460401620731925020799938598545580875417106426
btc-updown-15m-1769717700,1769717700,2026-01,0,4464621695782313830497281203764662024013825669262788769857562440553472251628,40498161406934793741124669353245713839096652644902692831808515895624511488520
btc-updown-15m-1769718600,1769718600,2026-01,0,77752048507286065563798642800582231013603505893215885488647196607884714644848,32236884523129719787460846440464739115955307444249143063493161757799805114172
btc-updown-15m-1769719500,1769719500,2026-01,0,111662941486126564212193656824724005974076383109432310497527706056539253972672,33476309997126224867921415413580516655773122479089163768295213812877487486409
btc-updown-15m-1769720400,1769720400,2026-01,0,55263306496305209389568008399337325786443219289631008492680467198946212957712,2015738374358652135698168943106251416910210924792879579891556508882078139135
btc-updown-15m-1769721300,1769721300,2026-01,1,94660994901047188869347106566149432990259417878545827604831262815233095534133,108550821826423007461784064076753908509156346343280501661926962686425709010881
btc-updown-15m-1769722200,1769722200,2026-01,0,60030008321083865214388273216326925627565585358798847123243283362296702628042,62100837756977658544783796583506130112729465727639814018856306451515885433748
btc-updown-15m-1769723100,1769723100,2026-01,0,54339429938835191459462693353033733091719061946335763388709072998348007327181,97199476085971139853779947613652781180749373867705467699546082043668500646240
btc-updown-15m-1769724000,1769724000,2026-01,1,33308214033034794541814733051800588401977801875834479823702050327032367043954,76899952153017262485894358237982297526978485846353847004204214617892734122227
btc-updown-15m-1769724900,1769724900,2026-01,0,67049319320180263739027016560560673588073923094972709934047521236160008633474,7463600149110018935888506310602055780336925114952901166249741551070477631536
btc-updown-15m-1769725800,1769725800,2026-01,0,39170294472490479115195270660829080809443155286774854718618652937587536429884,97090784542476512120920513444593683299874797931985601942241574294750710349192
btc-updown-15m-1769726700,1769726700,2026-01,0,40298385211796014410445249061644365154362262085789570055439258777438275871537,30135278546089814161979138350433411777204224849524770150970868383048151513729
btc-updown-15m-1769727600,1769727600,2026-01,1,10774124267424626896424556777399809139033975055730443110450166457101964810043,76074676459168545475521998742090960481859280901228781010126330097507624724568
btc-updown-15m-1769728500,1769728500,2026-01,0,18121119908689804834199353594968634117245688678938815912458901122541369985436,53442050200198855976601790601298352057529296718747391619414089744261374175635
btc-updown-15m-1769729400,1769729400,2026-01,0,47828204079997386868273367497335430828399652846558282350799800825512188273326,42897995095661559734813412980715957943104287265934305475323594269503136772426
btc-updown-15m-1769730300,1769730300,2026-01,1,35153654034643482051211420429986639826617468970606633800155116738402563776780,45540646611208702556162218519447465040949872724051439413054671502696453297290
btc-updown-15m-1769731200,1769731200,2026-01,1,48614504722529420052514067708028945442053533561386590124921704560138028942137,50611754031616988188688687323140840897258327227659854981213230349744647269556
btc-updown-15m-1769732100,1769732100,2026-01,1,89372239775776446945868932996682743598786218392762698497248954828631892901213,27999298464114664018717171216758204579000809589062310160651033952656018254427
btc-updown-15m-1769733000,1769733000,2026-01,0,109376907971287786032705086682601494615548797783789427075587632780143899894326,50793498752886532738213090148637425668657536151142065397491454130610789561320
btc-updown-15m-1769733900,1769733900,2026-01,1,59339078360352494077407817742355706997024422281448938190856223647750728389161,66314178890464611470989294785976834182721825592074830370483161183274560867528
btc-updown-15m-1769734800,1769734800,2026-01,1,41996040914681556075880148538429164848758171647906633969911149735146241225030,76709431040299585639677268271027639970067870295275500602930584285473284715850
btc-updown-15m-1769735700,1769735700,2026-01,1,28293412586557218355395272652990790146567643318600198655462745725978655503642,39706779813994727438656928037657445851205304828823318086225365762990252059037
btc-updown-15m-1769736600,1769736600,2026-01,1,19168769862284413988740812450468460238258657991718437451783775961269603373879,31231373610854637345873432071466102570006270163425540013729957624311379119703
btc-updown-15m-1769737500,1769737500,2026-01,0,111669244247691371198723812409585640506348105456980308702169407664150783032005,92656849263709890888214775885206836043006758104255900041721055040173780813570
btc-updown-15m-1769738400,1769738400,2026-01,1,11928735152253553739610536299296047107440376855189824261038533824472826371339,81693101589387275673495155049321322611272308757334810389929601832099710983079
btc-updown-15m-1769739300,1769739300,2026-01,1,9734541555469781226403585216065533367367721993015742358815848729809070189317,64188658600775416025663652941054007860566829864967776774944605452318884522615
btc-updown-15m-1769740200,1769740200,2026-01,0,44257030623050515907264531326169738924315307836652861061262890444290877537800,103491159585942670541649083907602987068980504499119329596179662243469257307899
btc-updown-15m-1769741100,1769741100,2026-01,0,96546764294284337402278943834170477415012135278714835707727630427903904164446,59409760514008980078672799769550107477749496210129953035512023493741469496301
btc-updown-15m-1769742000,1769742000,2026-01,0,51231512870422746869808875740702289729217504467925797101504181960529096589431,10790593174768291932546833721804296405948536882832964093478329354292935904256
btc-updown-15m-1769742900,1769742900,2026-01,1,34171454784460566940571415722754215527538353807394365907014030128204057960600,36352995361916106014732223765190528915017090758002882487414550580339275420745
btc-updown-15m-1769743800,1769743800,2026-01,0,98152037162714757079728656480734239874566013599425001424542855804489720295739,112601063948905356924423402786467764008863802087256119701921666983676072624001
btc-updown-15m-1769744700,1769744700,2026-01,0,56693286682555092989618123078070198957898443421492905722104586583332005092094,71121362043182924322759493069912178545808129807699047601530642356871469724386
btc-updown-15m-1769745600,1769745600,2026-01,0,111023755794977925027117954974043384205935762183550978727953329092744652083342,60444673271637934259254353884424677389862483302138497348776636690333155036805
btc-updown-15m-1769746500,1769746500,2026-01,0,48576004553713932809305541815221995513861418171242093188599052247813896767414,20667848136014492851306958939692275428361446687238929011281357885107820714073
btc-updown-15m-1769747400,1769747400,2026-01,1,15910620055817075487392359334781307340089363070093474531406671443493459221450,52732268776658342344603831088579940585422284034323092200450270625453185785538
btc-updown-15m-1769748300,1769748300,2026-01,0,1325898856862718144008630920470892239419384987628825171934040262728046420555,52708149259275275976215806036920430371555382114504714118704458358215293164145
btc-updown-15m-1769749200,1769749200,2026-01,0,108072682326876561914411532048495669610282736360891350631511838594539795124967,16624116207567224134208113555362842568051001764711614400623819786200500400939
btc-updown-15m-1769750100,1769750100,2026-01,0,75840193157508363478978471925659329361558738428246702803005655827483323738307,46648447259987474380882293822825625230923021529552287577395645948576190005591
btc-updown-15m-1769751000,1769751000,2026-01,1,75494829298695244571657411531501118234969857959195382750310957536404460195805,24304401319302300900611989410977498764180035169260782802006801299382943616095
btc-updown-15m-1769751900,1769751900,2026-01,1,93739139197444256437457029154823333065277238479742827787946168006499860544348,76037511055445132970249765689940712806739777661046749735482632801896111365404
btc-updown-15m-1769752800,1769752800,2026-01,1,8587774343144565954567146466418877934237063221914711706783618739300085055753,16150207345585114014445277089685475401247907848549056356709675571691704078454
btc-updown-15m-1769753700,1769753700,2026-01,1,88270886339057886784734858681929634883281065151717927788255862585426833186264,94579830087584260164479514247024022441455342170860729567893101619695625201201
btc-updown-15m-1769754600,1769754600,2026-01,1,109452298548032533938169979045167407080539373535939478041277530822992550191171,44865211051620864565556402690164222100639921759718421535185442146466877532373
btc-updown-15m-1769755500,1769755500,2026-01,0,71594574751657513233901705968494723948431833856466192842546499832650895944814,21385583829096044759599194508486114482842479804897070265553712186277037276475
btc-updown-15m-1769756400,1769756400,2026-01,0,98486116986156659665670822992947207973870116481786803421224731746519733250955,19509442350572281815839716568409457758416596040155738151359278368100456768230
btc-updown-15m-1769757300,1769757300,2026-01,1,74508970290465202166461565563823599515506699834410637223140215260300104595606,95693203115764553930722477988610352220669132670497956476399733864751400138193
btc-updown-15m-1769758200,1769758200,2026-01,1,51673080511697969033836650079570781246075080263246165538850436522251004938859,93323540881630874071007602919077204788492298820032040947349015520614473865246
btc-updown-15m-1769759100,1769759100,2026-01,0,90091462043437555171013359126402597359540705946444497810124413868083661415854,15857765868926536115261501279718416795797257491057095511522354941186126103661
btc-updown-15m-1769760000,1769760000,2026-01,0,53949789204285640299072985142579323917445935996741928400271116191096221238502,11012837770532777103307789391147965666911346934155391921458789602353028804307
btc-updown-15m-1769760900,1769760900,2026-01,1,74521001492373519455306116241882425290549194037810120644234405539140285122084,101724789293213511255926799694428041237076248789733748684051216664528548733172
btc-updown-15m-1769761800,1769761800,2026-01,1,55495197102952091344258760308354599783269068482601718614566234226298062683576,102144050777436146690083517819347910943508397947201174649373951972630505826846
btc-updown-15m-1769762700,1769762700,2026-01,0,11334168735453405578314291839309397947928752161625789308487109099541051955131,73289372133886350754022730491119654355984521444208800492910790499622404389133
btc-updown-15m-1769763600,1769763600,2026-01,1,115478044127731820504784779420847591410861423089217928765017228022922804771250,45182818983687699431341884137877486371017588991336300711391954175634476750536
btc-updown-15m-1769764500,1769764500,2026-01,1,39756734160325397927119687698531544121410317079399768101452884598865436175323,13558302393954868040290719764764543054443971279519944004465062451501304073884
btc-updown-15m-1769765400,1769765400,2026-01,0,86590977418321499682188913576861084636358919172423124497238272447432784018002,105530106505011932345572079179636542068511441447251742727618564338420088317698
btc-updown-15m-1769766300,1769766300,2026-01,1,103650562419364773614868753977702126762723351894783765483764603361144718029717,30786289737322047694164767021311992407951060915917246912958634955644159298803
btc-updown-15m-1769767200,1769767200,2026-01,1,55090566084479583843878517435792196019703389179996564361041592793006582927623,104706681582463438617432285985159963715892316363321182456722606080330245737271
btc-updown-15m-1769768100,1769768100,2026-01,0,91079068150814823629766467147845385783508930468095083539630055516428833226786,95051815088231670808356117691327907495574010211303357501104670237414357525027
btc-updown-15m-1769769000,1769769000,2026-01,0,98653440925697635847180039383030215282238547551913823844700324865839152942673,40586946970278223706301492007344689380719021973246677555676913542507836207586
btc-updown-15m-1769769900,1769769900,2026-01,0,90284218641354865283614808647088995512292128415650131805300746177795482879342,9939390522735678222088169604264569218761090624904077494617202778398064916810
btc-updown-15m-1769770800,1769770800,2026-01,0,32468718281237826988079486479119001854037795023674445831782411387314515189789,64580491117732718204904225195643908704631326610937725341861982556214090483621
btc-updown-15m-1769771700,1769771700,2026-01,1,24735645197532112145123044964182487365830604817706033159803002993377956678465,11669552909809233979554893653320182264803149890541847249879681140425748846758
btc-updown-15m-1769772600,1769772600,2026-01,0,48909399886116689092762656333439514702922241312604245089537638880693080553512,111187552052834709212545120850009055539457833270584795602099896570643477143996
btc-updown-15m-1769773500,1769773500,2026-01,0,84022100843251444459816657819711668211335801979266009329777677582946607576237,89370292528302582253744511264866786424565491675292119176198520174627532835014
btc-updown-15m-1769774400,1769774400,2026-01,1,61740314962921590567753466374740067603990151706820045665803787760870475778026,111160937301852248292770159821632777299517518409017052884424431355889844670293
btc-updown-15m-1769775300,1769775300,2026-01,1,80275432515331131669353606619741089337001952151141711130809988298614059134236,50969924852441181286549316066627941970154110793914705426959430450292991316582
btc-updown-15m-1769776200,1769776200,2026-01,1,32981792417570290356958062243856919490944750320586552614950690237599444527823,11404894783272590389630082893235058029681250785478625434094873016867371310625
btc-updown-15m-1769777100,1769777100,2026-01,0,32865212719969084482166546021089727692298761527910603001388506697129752919271,9073672803567319628726773108444093274530971531086342766389730303706744287230
btc-updown-15m-1769778000,1769778000,2026-01,1,99829787534639472909622075415568558763633545885669164296729423052080487719318,100663029582080176259898066366910975692350465208327230284800170188382351553357
btc-updown-15m-1769778900,1769778900,2026-01,1,111041475290588419802745565475454285979968733063348294338440423666962840239513,35904817056330474569883420049714394487480667105432308864712849251624327093062
btc-updown-15m-1769779800,1769779800,2026-01,0,63887404723282790625117685624575089019188854986411902106704250191729873053306,21888280706444014902535955141907030988702059397304412437598313872687460320136
btc-updown-15m-1769780700,1769780700,2026-01,1,101474726139536972860613728753746167926360100062076778936140741092871547018242,82211325384107261787616066110607432934044659991195518423611282608336635844680
btc-updown-15m-1769781600,1769781600,2026-01,0,35466336227267666674263553956062266434397503294879144474653483795887186405531,19808550952568488525338845631621384379385099449482086340401111748730237209091
btc-updown-15m-1769782500,1769782500,2026-01,0,51517578925756561275228815780511248055600955189324896960443106262746617576673,80375097358635378424143706840257451822373385446012003875337468731491700089491
