slug,epoch,t_sec,jump_size,mid_at_jump,drift_30s,drift_60s,drift_120s
btc-updown-15m-1761729300,1761729300,40.6,0.03,0.645,0.04,-0.1,-0.015
btc-updown-15m-1761729300,1761729300,55.2,0.03,0.67,-0.02,-0.125,-0.04
btc-updown-15m-1761729300,1761729300,75,-0.03,0.655,-0.115,-0.02,0.055
btc-updown-15m-1761729300,1761729300,91.6,-0.03,0.61,-0.03,0.015,0.11
btc-updown-15m-1761729300,1761729300,101.6,-0.07,0.535,0.095,0.095,0.235
btc-updown-15m-1761729300,1761729300,119,0.035,0.575,0.045,0.06,0.225
btc-updown-15m-1761729300,1761729300,129.1,0.055,0.63,0,0.065,0.2
btc-updown-15m-1761729300,1761729300,145.8,-0.03,0.605,0.025,0.105,0.225
btc-updown-15m-1761729300,1761729300,182.1,0.045,0.675,0.045,0.14,0.235
btc-updown-15m-1761729300,1761729300,192.3,0.04,0.715,0.055,0.115,0.19
btc-updown-15m-1761729300,1761729300,214.4,0.03,0.74,0.075,0.13,0.19
btc-updown-15m-1761729300,1761729300,224.7,0.03,0.77,0.065,0.115,0.16
btc-updown-15m-1761729300,1761729300,234.8,0.03,0.8,0.03,0.11,0.12
btc-updown-15m-1761729300,1761729300,267.1,0.03,0.86,0.05,0.05,0.04
btc-updown-15m-1761729300,1761729300,277.1,0.035,0.895,0.015,0.035,-0.07
btc-updown-15m-1761729300,1761729300,290.4,0.03,0.915,-0.015,0.02,-0.105
btc-updown-15m-1761729300,1761729300,333.5,0.03,0.93,0.01,-0.075,-0.22
btc-updown-15m-1761729300,1761729300,387.2,-0.03,0.895,-0.08,-0.16,-0.22
btc-updown-15m-1761729300,1761729300,397.3,-0.055,0.825,-0.07,-0.12,-0.165
btc-updown-15m-1761729300,1761729300,421.7,-0.03,0.78,-0.065,-0.13,-0.075
btc-updown-15m-1761729300,1761729300,431.8,-0.05,0.735,-0.035,-0.095,0.02
btc-updown-15m-1761729300,1761729300,455.9,-0.03,0.705,-0.03,-0.05,0.105
btc-updown-15m-1761729300,1761729300,474.2,-0.035,0.675,-0.035,0,0.205
btc-updown-15m-1761729300,1761729300,486.4,-0.03,0.65,0.01,0.085,0.29
btc-updown-15m-1761729300,1761729300,496.8,-0.03,0.62,0.055,0.135,0.27
btc-updown-15m-1761729300,1761729300,506.9,0.05,0.675,0.01,0.11,0.22
btc-updown-15m-1761729300,1761729300,525,0.03,0.68,0.075,0.195,0.225
btc-updown-15m-1761729300,1761729300,541.6,0.035,0.7,0.08,0.21,0.235
btc-updown-15m-1761729300,1761729300,551.8,0.04,0.755,0.09,0.155,0.185
btc-updown-15m-1761729300,1761729300,566.9,0.03,0.785,0.1,0.11,0.155
btc-updown-15m-1761729300,1761729300,576.9,0.045,0.83,0.11,0.065,0.1
btc-updown-15m-1761729300,1761729300,586.9,0.045,0.875,0.02,0.035,0.025
btc-updown-15m-1761729300,1761729300,601,0.03,0.9,-0.015,0.015,-0.025
btc-updown-15m-1761729300,1761729300,611,0.035,0.935,-0.03,0.005,-0.02
btc-updown-15m-1761729300,1761729300,621,-0.04,0.895,0.015,0.045,0.005
btc-updown-15m-1761729300,1761729300,633,0.03,0.905,0.045,0.03,0.045
btc-updown-15m-1761729300,1761729300,661.7,0.035,0.945,-0.01,-0.05,0.04
btc-updown-15m-1761729300,1761729300,706.1,-0.03,0.905,0.01,0.05,0.075
btc-updown-15m-1761729300,1761729300,720.8,-0.035,0.875,0.065,0.105,0.1
btc-updown-15m-1761729300,1761729300,730.8,0.04,0.915,0.05,0.06,0.07
btc-updown-15m-1761729300,1761729300,750.6,0.04,0.94,0.04,0.04,0.025
btc-updown-15m-1761729300,1761729300,761.3,0.03,0.97,-0.005,0.01,0
btc-updown-15m-1761729300,1761729300,874.2,-0.03,0.955,,,
btc-updown-15m-1761733800,1761733800,10.5,0.03,0.5,0.045,-0.035,-0.15
btc-updown-15m-1761733800,1761733800,20.6,0.065,0.57,-0.105,-0.145,-0.25
btc-updown-15m-1761733800,1761733800,30.6,0.03,0.6,-0.13,-0.24,-0.255
btc-updown-15m-1761733800,1761733800,40.6,-0.055,0.545,-0.08,-0.165,-0.14
btc-updown-15m-1761733800,1761733800,50.6,-0.08,0.465,-0.04,-0.075,-0.085
btc-updown-15m-1761733800,1761733800,61.3,0.035,0.495,-0.135,-0.105,-0.09
btc-updown-15m-1761733800,1761733800,71.6,-0.05,0.455,-0.08,-0.1,0.035
btc-updown-15m-1761733800,1761733800,81.6,-0.035,0.42,-0.03,-0.1,0.06
btc-updown-15m-1761733800,1761733800,91.8,-0.05,0.365,0.025,-0.01,0.195
btc-updown-15m-1761733800,1761733800,124,-0.03,0.36,-0.005,0.065,0.165
btc-updown-15m-1761733800,1761733800,141.4,-0.035,0.32,0.07,0.16,0.21
btc-updown-15m-1761733800,1761733800,151.6,0.035,0.355,0.05,0.21,0.235
btc-updown-15m-1761733800,1761733800,161.7,0.045,0.4,0.09,0.18,0.2
btc-updown-15m-1761733800,1761733800,182.9,0.035,0.42,0.165,0.095,0.205
btc-updown-15m-1761733800,1761733800,192.9,0.05,0.47,0.125,0.065,0.12
btc-updown-15m-1761733800,1761733800,203.1,0.035,0.505,-0.015,0.035,0.095
btc-updown-15m-1761733800,1761733800,213.1,0.075,0.58,-0.06,0.03,0.04
btc-updown-15m-1761733800,1761733800,229,-0.035,0.55,-0.025,0.06,0.08
btc-updown-15m-1761733800,1761733800,239.1,-0.07,0.485,0.12,0.16,0.16
btc-updown-15m-1761733800,1761733800,249.1,0.06,0.545,0.075,0.075,0.16
btc-updown-15m-1761733800,1761733800,264,0.03,0.555,0.055,0.045,0.255
btc-updown-15m-1761733800,1761733800,274,0.055,0.61,0.015,0.015,0.225
btc-updown-15m-1761733800,1761733800,298.6,0.035,0.645,-0.045,0,0.1
btc-updown-15m-1761733800,1761733800,310.5,-0.03,0.62,0,0.1,0.13
btc-updown-15m-1761733800,1761733800,320.8,-0.03,0.59,0.03,0.215,0.18
btc-updown-15m-1761733800,1761733800,334.2,0.035,0.635,0.035,0.2,0.185
btc-updown-15m-1761733800,1761733800,360.1,0.03,0.65,0.185,0.09,0.19
btc-updown-15m-1761733800,1761733800,370.3,0.08,0.725,0.025,0.015,0.155
btc-updown-15m-1761733800,1761733800,380.7,0.08,0.805,-0.05,-0.035,0.06
btc-updown-15m-1761733800,1761733800,390.8,0.035,0.84,-0.1,-0.01,0.055
btc-updown-15m-1761733800,1761733800,400.8,-0.095,0.745,0.01,0.105,0.12
btc-updown-15m-1761733800,1761733800,413.1,-0.035,0.745,0.04,0.07,0.1
btc-updown-15m-1761733800,1761733800,432.1,0.03,0.77,0.08,0.08,0.13
btc-updown-15m-1761733800,1761733800,444.8,0.035,0.785,0.025,0.085,0.105
btc-updown-15m-1761733800,1761733800,454.9,0.035,0.82,0.045,0.055,0.08
btc-updown-15m-1761733800,1761733800,465.8,0.03,0.845,0.015,-0.005,0.045
btc-updown-15m-1761733800,1761733800,481.9,0.03,0.85,0.025,0.015,0.055
btc-updown-15m-1761733800,1761733800,509.9,0.03,0.895,-0.035,0.005,0.06
btc-updown-15m-1761733800,1761733800,520.2,-0.03,0.865,0.035,0.035,0.09
btc-updown-15m-1761733800,1761733800,543.4,0.03,0.875,0.025,0.025,0.045
btc-updown-15m-1761733800,1761733800,558.6,-0.03,0.875,0.035,0.06,0.025
btc-updown-15m-1761733800,1761733800,568.9,0.03,0.9,0,0.055,-0.015
btc-updown-15m-1761733800,1761733800,607.3,0.03,0.93,0.025,-0.01,-0.015
btc-updown-15m-1761733800,1761733800,644.5,-0.035,0.92,-0.01,0.01,-0.225
btc-updown-15m-1761733800,1761733800,661.3,0.035,0.945,-0.05,0,-0.235
btc-updown-15m-1761733800,1761733800,671.5,-0.04,0.905,0.025,0.02,-0.165
btc-updown-15m-1761733800,1761733800,683.7,-0.035,0.875,0.07,0.035,-0.285
btc-updown-15m-1761733800,1761733800,693.7,0.04,0.915,0,-0.155,-0.43
btc-updown-15m-1761733800,1761733800,705,0.035,0.94,-0.01,-0.245,-0.295
btc-updown-15m-1761733800,1761733800,723.9,-0.045,0.9,-0.155,-0.175,-0.235
btc-updown-15m-1761733800,1761733800,752.3,-0.04,0.865,-0.15,-0.39,-0.435
btc-updown-15m-1761733800,1761733800,762.5,-0.155,0.695,0.05,-0.15,-0.495
btc-updown-15m-1761733800,1761733800,782.7,0.035,0.725,-0.25,-0.08,
btc-updown-15m-1761733800,1761733800,793.3,0.045,0.765,-0.16,-0.08,
btc-updown-15m-1761733800,1761733800,803.3,-0.18,0.585,0.06,-0.055,
btc-updown-15m-1761733800,1761733800,813.5,-0.105,0.485,0.175,-0.045,
btc-updown-15m-1761733800,1761733800,823.5,0.13,0.615,0.115,-0.47,
btc-updown-15m-1761733800,1761733800,833.6,0.03,0.645,-0.175,-0.51,
btc-updown-15m-1761733800,1761733800,844.3,0.03,0.675,-0.235,,
btc-updown-15m-1761733800,1761733800,854.3,0.055,0.715,-0.57,,
btc-updown-15m-1761733800,1761733800,864.3,-0.285,0.43,-0.375,,
btc-updown-15m-1761733800,1761733800,874.8,0.035,0.44,,,
btc-updown-15m-1761733800,1761733800,884.8,-0.305,0.14,,,
btc-updown-15m-1761733800,1761733800,894.9,-0.105,0.035,,,
btc-updown-15m-1761737400,1761737400,6.9,0.035,0.49,0.015,0.09,0.11
btc-updown-15m-1761737400,1761737400,16.9,0.055,0.525,-0.04,0.065,0.12
btc-updown-15m-1761737400,1761737400,47.1,-0.03,0.475,0.12,0.2,0.16
btc-updown-15m-1761737400,1761737400,57.2,0.1,0.575,0.11,0.115,0.115
btc-updown-15m-1761737400,1761737400,72,0.03,0.6,0.08,0.065,0.025
btc-updown-15m-1761737400,1761737400,82,0.04,0.64,0.035,0.02,0.04
btc-updown-15m-1761737400,1761737400,92.1,0.05,0.69,-0.015,-0.02,0.005
btc-updown-15m-1761737400,1761737400,122.6,-0.03,0.645,0.025,0.055,0.11
btc-updown-15m-1761737400,1761737400,133.7,0.035,0.645,-0.005,-0.005,0.125
btc-updown-15m-1761737400,1761737400,159.2,-0.03,0.64,0.045,0.07,0.17
btc-updown-15m-1761737400,1761737400,173.4,0.03,0.67,0.01,0.06,0.12
btc-updown-15m-1761737400,1761737400,185.9,-0.035,0.66,0.05,0.105,0.165
btc-updown-15m-1761737400,1761737400,196.2,-0.035,0.65,0.07,0.12,0.165
btc-updown-15m-1761737400,1761737400,206.2,0.045,0.695,0.04,0.075,0.12
btc-updown-15m-1761737400,1761737400,220.9,0.03,0.725,0.035,0.075,0.085
btc-updown-15m-1761737400,1761737400,230.9,-0.03,0.695,0.06,0.1,0.12
btc-updown-15m-1761737400,1761737400,242.1,0.03,0.76,0.015,0.055,-0.005
btc-updown-15m-1761737400,1761737400,273.6,0.03,0.795,0.025,0.01,-0.11
btc-updown-15m-1761737400,1761737400,287.6,-0.04,0.795,0.015,0.01,-0.16
btc-updown-15m-1761737400,1761737400,305.2,0.035,0.825,-0.01,-0.09,-0.2
btc-updown-15m-1761737400,1761737400,361.2,-0.035,0.78,-0.095,-0.245,-0.155
btc-updown-15m-1761737400,1761737400,371.2,-0.055,0.725,-0.085,-0.105,-0.195
btc-updown-15m-1761737400,1761737400,381.6,-0.035,0.7,-0.115,-0.08,-0.185
btc-updown-15m-1761737400,1761737400,399.6,-0.035,0.655,-0.035,0,-0.235
btc-updown-15m-1761737400,1761737400,410.2,-0.04,0.605,0.015,0.065,-0.17
btc-updown-15m-1761737400,1761737400,420.2,-0.07,0.535,0.11,0.09,-0.08
btc-updown-15m-1761737400,1761737400,430.5,0.085,0.62,0.045,-0.09,-0.085
btc-updown-15m-1761737400,1761737400,455.4,0.03,0.66,-0.035,-0.225,-0.135
btc-updown-15m-1761737400,1761737400,473.8,-0.03,0.64,-0.125,-0.18,0.015
btc-updown-15m-1761737400,1761737400,486.8,-0.03,0.615,-0.185,-0.085,0.105
btc-updown-15m-1761737400,1761737400,496.8,-0.1,0.505,-0.085,0.01,0.12
btc-updown-15m-1761737400,1761737400,513.7,-0.03,0.485,0.055,0.04,0.265
btc-updown-15m-1761737400,1761737400,523.7,-0.065,0.42,0.07,0.225,0.2
btc-updown-15m-1761737400,1761737400,533.8,0.04,0.46,0.025,0.195,0.165
btc-updown-15m-1761737400,1761737400,543.8,0.08,0.54,-0.015,0.16,0.145
btc-updown-15m-1761737400,1761737400,553.8,-0.055,0.49,0.155,0.185,0.11
btc-updown-15m-1761737400,1761737400,566,-0.03,0.49,0.165,0.23,0.02
btc-updown-15m-1761737400,1761737400,576,0.105,0.595,0.13,0.16,-0.195
btc-updown-15m-1761737400,1761737400,586.2,0.05,0.645,0.01,-0.09,-0.3
btc-updown-15m-1761737400,1761737400,601.7,0.035,0.69,0.06,0,-0.48
btc-updown-15m-1761737400,1761737400,612.3,-0.045,0.645,0.125,-0.07,-0.46
btc-updown-15m-1761737400,1761737400,622.3,0.065,0.71,-0.125,-0.16,-0.565
btc-updown-15m-1761737400,1761737400,632.4,0.045,0.755,-0.07,-0.36,-0.625
btc-updown-15m-1761737400,1761737400,643,-0.035,0.72,-0.12,-0.375,-0.59
btc-updown-15m-1761737400,1761737400,653,-0.115,0.605,-0.055,-0.25,-0.48
btc-updown-15m-1761737400,1761737400,663,0.08,0.685,-0.285,-0.475,-0.575
btc-updown-15m-1761737400,1761737400,673.1,-0.085,0.6,-0.255,-0.415,-0.5
btc-updown-15m-1761737400,1761737400,683.1,-0.05,0.55,-0.195,-0.41,-0.475
btc-updown-15m-1761737400,1761737400,693.2,-0.15,0.4,-0.19,-0.26,-0.33
btc-updown-15m-1761737400,1761737400,703.3,-0.055,0.345,-0.155,-0.215,-0.295
btc-updown-15m-1761737400,1761737400,720.5,-0.07,0.285,-0.155,-0.165,-0.22
btc-updown-15m-1761737400,1761737400,730.5,-0.055,0.2,-0.06,-0.095,-0.185
btc-updown-15m-1761737400,1761737400,740.5,-0.06,0.14,-0.01,-0.065,-0.125
btc-updown-15m-1761737400,1761737400,784.2,-0.05,0.075,-0.005,-0.02,
btc-updown-15m-1761737400,1761737400,797.9,-0.04,0.065,-0.02,-0.05,
btc-updown-15m-1761737400,1761737400,813.4,-0.03,0.045,0.01,-0.03,
btc-updown-15m-1761737400,1761737400,830.7,0.03,0.08,-0.065,-0.065,
btc-updown-15m-1761737400,1761737400,850.4,-0.05,0.015,0,,
btc-updown-15m-1761741900,1761741900,14.5,0.03,0.545,-0.07,-0.02,-0.23
btc-updown-15m-1761741900,1761741900,27.8,-0.04,0.505,0.02,-0.025,-0.19
btc-updown-15m-1761741900,1761741900,38,-0.035,0.475,0.06,-0.005,-0.135
btc-updown-15m-1761741900,1761741900,57.1,0.035,0.505,-0.025,-0.19,-0.17
btc-updown-15m-1761741900,1761741900,67.3,0.035,0.535,-0.065,-0.22,-0.215
btc-updown-15m-1761741900,1761741900,82.2,-0.03,0.495,-0.18,-0.18,-0.185
btc-updown-15m-1761741900,1761741900,100.2,-0.04,0.435,-0.12,-0.1,-0.17
btc-updown-15m-1761741900,1761741900,110.3,-0.125,0.315,0,0.035,-0.02
btc-updown-15m-1761741900,1761741900,189.1,-0.04,0.295,-0.03,0.03,0.01
btc-updown-15m-1761741900,1761741900,208.7,-0.03,0.295,0.015,0.025,0
btc-updown-15m-1761741900,1761741900,228.6,0.035,0.3,0.02,0.02,-0.005
btc-updown-15m-1761741900,1761741900,245.3,0.03,0.325,-0.01,-0.01,0.045
btc-updown-15m-1761741900,1761741900,356.4,0.03,0.325,0.14,0.19,0.51
btc-updown-15m-1761741900,1761741900,366.6,0.055,0.365,0.11,0.24,0.47
btc-updown-15m-1761741900,1761741900,376.9,0.03,0.395,0.12,0.27,0.485
btc-updown-15m-1761741900,1761741900,386.9,0.07,0.465,0.05,0.275,0.42
btc-updown-15m-1761741900,1761741900,404.3,0.045,0.51,0.165,0.315,0.275
btc-updown-15m-1761741900,1761741900,420.4,0.03,0.555,0.185,0.28,0.22
btc-updown-15m-1761741900,1761741900,430.6,0.105,0.66,0.155,0.215,0.03
btc-updown-15m-1761741900,1761741900,440.7,0.04,0.69,0.14,0.2,0.025
btc-updown-15m-1761741900,1761741900,450.7,0.05,0.74,0.09,0.065,0.025
btc-updown-15m-1761741900,1761741900,460.7,0.075,0.815,0.06,-0.025,-0.035
btc-updown-15m-1761741900,1761741900,490.3,0.035,0.87,-0.08,-0.18,-0.255
btc-updown-15m-1761741900,1761741900,508.8,-0.03,0.86,-0.08,-0.125,-0.25
btc-updown-15m-1761741900,1761741900,518.8,-0.07,0.785,-0.07,-0.01,-0.19
btc-updown-15m-1761741900,1761741900,541.5,-0.03,0.76,0.01,-0.015,-0.13
btc-updown-15m-1761741900,1761741900,551.5,-0.07,0.69,0.09,-0.045,-0.04
btc-updown-15m-1761741900,1761741900,562.6,0.03,0.72,0.055,-0.11,-0.065
btc-updown-15m-1761741900,1761741900,572.7,0.06,0.775,-0.06,-0.17,-0.125
btc-updown-15m-1761741900,1761741900,600.6,-0.035,0.74,-0.135,-0.13,-0.305
btc-updown-15m-1761741900,1761741900,610.7,-0.13,0.615,-0.015,0.035,-0.17
btc-updown-15m-1761741900,1761741900,621.3,-0.035,0.61,-0.01,0.045,-0.15
btc-updown-15m-1761741900,1761741900,662.6,0.03,0.64,0.01,-0.215,-0.34
btc-updown-15m-1761741900,1761741900,673.2,0.03,0.665,-0.06,-0.21,-0.405
btc-updown-15m-1761741900,1761741900,685.6,-0.03,0.63,-0.17,-0.165,-0.39
btc-updown-15m-1761741900,1761741900,700.9,-0.03,0.615,-0.17,-0.12,-0.39
btc-updown-15m-1761741900,1761741900,710.9,-0.04,0.575,-0.12,-0.165,-0.31
btc-updown-15m-1761741900,1761741900,720.9,-0.14,0.435,0.07,-0.15,-0.2
btc-updown-15m-1761741900,1761741900,732.7,0.03,0.455,0.03,-0.195,-0.175
btc-updown-15m-1761741900,1761741900,748.5,0.05,0.515,-0.23,-0.285,-0.31
btc-updown-15m-1761741900,1761741900,758.7,0.05,0.52,-0.235,-0.285,-0.29
btc-updown-15m-1761741900,1761741900,768.8,-0.07,0.445,-0.15,-0.24,-0.14
btc-updown-15m-1761741900,1761741900,778.8,-0.16,0.285,-0.05,-0.05,-0.12
btc-updown-15m-1761741900,1761741900,791.8,-0.035,0.265,-0.04,0.015,
btc-updown-15m-1761741900,1761741900,805.5,-0.045,0.24,0,0,
btc-updown-15m-1761741900,1761741900,818.6,-0.03,0.205,0.075,0.04,
btc-updown-15m-1761741900,1761741900,828.6,0.045,0.25,0.005,0.055,
btc-updown-15m-1761741900,1761741900,838.8,0.03,0.235,-0.03,-0.07,
btc-updown-15m-1761741900,1761741900,848.8,0.045,0.28,-0.05,,
btc-updown-15m-1761741900,1761741900,859.1,-0.03,0.25,0.11,,
btc-updown-15m-1761741900,1761741900,869.1,-0.045,0.205,-0.14,,
btc-updown-15m-1761741900,1761741900,880.6,-0.055,0.19,,,
btc-updown-15m-1761741900,1761741900,890.6,0.11,0.285,,,
btc-updown-15m-1761746400,1761746400,15.2,0.03,0.555,-0.045,-0.255,-0.24
btc-updown-15m-1761746400,1761746400,25.2,-0.04,0.515,-0.02,-0.22,-0.175
btc-updown-15m-1761746400,1761746400,37.7,0.035,0.55,-0.16,-0.285,-0.245
btc-updown-15m-1761746400,1761746400,47.8,-0.035,0.51,-0.195,-0.26,-0.205
btc-updown-15m-1761746400,1761746400,57.8,-0.045,0.465,-0.17,-0.19,-0.215
btc-updown-15m-1761746400,1761746400,67.8,-0.075,0.39,-0.125,-0.08,-0.215
btc-updown-15m-1761746400,1761746400,77.8,-0.075,0.315,-0.065,0.01,-0.18
btc-updown-15m-1761746400,1761746400,88.2,-0.035,0.28,0,0.07,-0.135
btc-updown-15m-1761746400,1761746400,100.3,0.04,0.275,0.05,0.045,-0.105
btc-updown-15m-1761746400,1761746400,110.5,-0.03,0.25,0.09,0.045,-0.095
btc-updown-15m-1761746400,1761746400,121.9,0.04,0.31,0.015,-0.08,-0.16
btc-updown-15m-1761746400,1761746400,134.7,0.03,0.315,-0.03,-0.165,-0.17
btc-updown-15m-1761746400,1761746400,149.3,0.035,0.355,-0.105,-0.19,-0.18
btc-updown-15m-1761746400,1761746400,159.4,-0.05,0.305,-0.14,-0.13,-0.12
btc-updown-15m-1761746400,1761746400,175.2,-0.035,0.26,-0.12,-0.11,-0.075
btc-updown-15m-1761746400,1761746400,185.2,-0.09,0.17,-0.02,-0.03,-0.02
