slug,epoch,t_sec,jump_size,mid_at_jump,drift_30s,drift_60s,drift_120s
btc-updown-15m-1763667900,1763667900,371.3,-0.055,0.425,-0.05,-0.015,-0.09
btc-updown-15m-1763667900,1763667900,381.3,-0.04,0.385,0.065,0.03,-0.005
btc-updown-15m-1763667900,1763667900,391.3,-0.06,0.325,0.155,0.04,0.065
btc-updown-15m-1763667900,1763667900,401.3,0.055,0.38,0.03,0.015,0
btc-updown-15m-1763667900,1763667900,411.4,0.07,0.45,-0.035,-0.035,-0.155
btc-updown-15m-1763667900,1763667900,421.8,0.035,0.485,-0.12,-0.16,-0.02
btc-updown-15m-1763667900,1763667900,431.8,-0.075,0.41,-0.015,-0.08,-0.035
btc-updown-15m-1763667900,1763667900,443.1,0.035,0.42,0.005,-0.03,0.07
btc-updown-15m-1763667900,1763667900,453.1,-0.06,0.36,-0.045,-0.015,0.16
btc-updown-15m-1763667900,1763667900,463.1,0.035,0.395,-0.065,-0.035,0.05
btc-updown-15m-1763667900,1763667900,473.4,0.035,0.425,-0.035,-0.15,-0.035
btc-updown-15m-1763667900,1763667900,483.4,-0.11,0.315,0.03,0.145,0.05
btc-updown-15m-1763667900,1763667900,493.7,0.03,0.335,0.025,0.145,0.045
btc-updown-15m-1763667900,1763667900,503.7,0.06,0.395,-0.105,0.095,-0.02
btc-updown-15m-1763667900,1763667900,513.7,-0.05,0.345,0.12,0.18,0.16
btc-updown-15m-1763667900,1763667900,525.9,-0.03,0.355,0.125,0.1,0.185
btc-updown-15m-1763667900,1763667900,536,-0.035,0.32,0.185,0.025,0.325
btc-updown-15m-1763667900,1763667900,546,0.105,0.425,0.1,-0.05,0.29
btc-updown-15m-1763667900,1763667900,556,0.055,0.48,-0.025,-0.095,0.265
btc-updown-15m-1763667900,1763667900,566.2,0.03,0.515,-0.17,-0.07,0.21
btc-updown-15m-1763667900,1763667900,577.9,-0.03,0.5,-0.12,0.005,0.14
btc-updown-15m-1763667900,1763667900,588,-0.07,0.43,-0.045,0.115,0.035
btc-updown-15m-1763667900,1763667900,598,-0.045,0.38,0.075,0.315,0.215
btc-updown-15m-1763667900,1763667900,609.8,-0.035,0.33,0.135,0.375,0.425
btc-updown-15m-1763667900,1763667900,619.8,0.065,0.395,0.155,0.4,0.41
btc-updown-15m-1763667900,1763667900,629.8,0.055,0.45,0.235,0.285,0.385
btc-updown-15m-1763667900,1763667900,641.8,0.03,0.53,0.2,0.005,0.385
btc-updown-15m-1763667900,1763667900,651.8,0.035,0.565,0.195,-0.06,0.375
btc-updown-15m-1763667900,1763667900,661.8,0.115,0.68,0.045,-0.03,0.295
btc-updown-15m-1763667900,1763667900,671.8,0.05,0.73,-0.195,0.055,0.245
btc-updown-15m-1763667900,1763667900,681.8,0.03,0.76,-0.255,0.09,0.215
btc-updown-15m-1763667900,1763667900,691.9,-0.045,0.725,-0.075,0.13,0.26
btc-updown-15m-1763667900,1763667900,701.9,-0.19,0.535,0.26,0.385,0.45
btc-updown-15m-1763667900,1763667900,711.9,-0.03,0.505,0.345,0.435,0.48
btc-updown-15m-1763667900,1763667900,721.9,0.145,0.65,0.205,0.325,0.335
btc-updown-15m-1763667900,1763667900,731.9,0.145,0.795,0.125,0.18,0.19
btc-updown-15m-1763667900,1763667900,741.9,0.055,0.85,0.09,0.125,0.135
btc-updown-15m-1763667900,1763667900,752.8,0.03,0.87,0.105,0.115,0.115
btc-updown-15m-1763667900,1763667900,762.8,0.035,0.92,0.055,0.065,0.065
btc-updown-15m-1763667900,1763667900,777.8,0.035,0.955,0.03,0.03,0.03
btc-updown-15m-1763667900,1763667900,791.2,0.03,0.975,0.01,0.01,
btc-updown-15m-1763676900,1763676900,6.1,0.03,0.515,-0.01,0.045,0.055
btc-updown-15m-1763676900,1763676900,16.4,-0.03,0.53,0.03,0.05,0.07
btc-updown-15m-1763676900,1763676900,26.5,0.035,0.565,0.02,0.015,0.015
btc-updown-15m-1763676900,1763676900,36.5,-0.055,0.51,0.05,0.085,0.085
btc-updown-15m-1763676900,1763676900,46.5,0.05,0.56,0.02,0.05,0.045
btc-updown-15m-1763676900,1763676900,115.7,-0.03,0.585,-0.01,0.02,-0.175
btc-updown-15m-1763676900,1763676900,127.1,0.03,0.6,-0.005,-0.04,-0.225
btc-updown-15m-1763676900,1763676900,144.2,-0.03,0.575,0.025,-0.06,-0.2
btc-updown-15m-1763676900,1763676900,170.6,0.03,0.6,-0.085,-0.19,-0.225
btc-updown-15m-1763676900,1763676900,182.6,-0.04,0.56,-0.075,-0.185,-0.13
btc-updown-15m-1763676900,1763676900,195.6,-0.03,0.515,-0.07,-0.14,-0.085
btc-updown-15m-1763676900,1763676900,208.9,-0.03,0.485,-0.09,-0.11,-0.115
btc-updown-15m-1763676900,1763676900,219.4,-0.035,0.455,-0.08,-0.08,-0.025
btc-updown-15m-1763676900,1763676900,229.5,-0.045,0.41,-0.035,-0.035,0.015
btc-updown-15m-1763676900,1763676900,246,-0.035,0.375,0,0.055,0.045
btc-updown-15m-1763676900,1763676900,299.2,-0.03,0.345,0.025,0.075,0.05
btc-updown-15m-1763676900,1763676900,309.2,0.135,0.455,-0.025,0.02,-0.145
btc-updown-15m-1763676900,1763676900,319.2,-0.04,0.415,0.01,-0.025,-0.055
btc-updown-15m-1763676900,1763676900,329.2,-0.045,0.37,0.05,0.035,-0.045
btc-updown-15m-1763676900,1763676900,339.4,0.065,0.43,0.045,-0.005,-0.13
btc-updown-15m-1763676900,1763676900,366.5,0.03,0.44,-0.015,-0.15,-0.1
btc-updown-15m-1763676900,1763676900,376.6,-0.04,0.405,0.035,-0.075,-0.1
btc-updown-15m-1763676900,1763676900,418.4,-0.035,0.395,-0.055,-0.11,0.075
btc-updown-15m-1763676900,1763676900,428.4,-0.09,0.305,-0.005,0.065,0.23
btc-updown-15m-1763676900,1763676900,438.4,0.04,0.345,-0.09,-0.03,0.3
btc-updown-15m-1763676900,1763676900,448.6,-0.035,0.33,-0.045,-0.03,0.325
btc-updown-15m-1763676900,1763676900,458.6,-0.03,0.3,0.07,0.08,0.365
btc-updown-15m-1763676900,1763676900,468.6,-0.05,0.25,0.065,0.18,0.445
btc-updown-15m-1763676900,1763676900,478.6,0.035,0.285,0.015,0.185,0.43
btc-updown-15m-1763676900,1763676900,488.6,0.085,0.37,0.01,0.175,0.245
btc-updown-15m-1763676900,1763676900,498.7,-0.055,0.315,0.115,0.33,0.38
btc-updown-15m-1763676900,1763676900,509.7,0.035,0.35,0.12,0.325,0.34
btc-updown-15m-1763676900,1763676900,519.7,0.04,0.39,0.24,0.255,0.255
btc-updown-15m-1763676900,1763676900,529.8,0.045,0.435,0.21,0.27,0.28
btc-updown-15m-1763676900,1763676900,547.3,0.035,0.505,0.165,0.11,0.295
btc-updown-15m-1763676900,1763676900,557.5,0.035,0.575,0.12,0.105,0.26
btc-updown-15m-1763676900,1763676900,567.5,0.07,0.645,0.07,0.03,0.275
btc-updown-15m-1763676900,1763676900,579.5,-0.03,0.645,-0.025,0,0.265
btc-updown-15m-1763676900,1763676900,589.5,0.05,0.695,0.015,-0.01,0.23
btc-updown-15m-1763676900,1763676900,599.6,-0.04,0.665,0.02,0.09,0.155
btc-updown-15m-1763676900,1763676900,609.6,-0.045,0.62,0.025,0.175,0.285
btc-updown-15m-1763676900,1763676900,619.7,0.09,0.71,0.005,0.125,0.205
btc-updown-15m-1763676900,1763676900,631.3,-0.03,0.695,0.065,0.24,0.27
btc-updown-15m-1763676900,1763676900,641.4,-0.05,0.645,0.125,0.275,0.33
btc-updown-15m-1763676900,1763676900,651.4,0.065,0.715,0.13,0.2,0.27
btc-updown-15m-1763676900,1763676900,661.4,0.045,0.76,0.175,0.065,0.225
btc-updown-15m-1763676900,1763676900,672.1,0.03,0.79,0.13,0.14,0.195
btc-updown-15m-1763676900,1763676900,682.2,0.1,0.885,0.03,0.035,0.1
btc-updown-15m-1763676900,1763676900,692.2,0.03,0.905,-0.08,0.06,0.08
btc-updown-15m-1763676900,1763676900,704.8,0.03,0.925,0.02,0.06,0.06
btc-updown-15m-1763676900,1763676900,714.8,-0.03,0.895,0.03,0.09,0.09
btc-updown-15m-1763676900,1763676900,726.7,0.03,0.845,0.13,0.14,0.14
btc-updown-15m-1763676900,1763676900,736.7,0.08,0.925,0.06,0.06,0.06
btc-updown-15m-1763676900,1763676900,748.6,0.035,0.955,0.03,0.03,0.03
btc-updown-15m-1763685000,1763685000,1.9,-0.03,0.485,-0.055,-0.01,-0.06
btc-updown-15m-1763685000,1763685000,16.4,-0.035,0.44,0.04,0.14,0.015
btc-updown-15m-1763685000,1763685000,26.5,-0.055,0.385,0.055,0.175,0.09
btc-updown-15m-1763685000,1763685000,36.5,0.07,0.455,0.09,0.125,-0.115
btc-updown-15m-1763685000,1763685000,46.5,0.035,0.49,0.085,0.04,-0.145
btc-updown-15m-1763685000,1763685000,56.6,-0.055,0.44,0.12,0.045,-0.165
btc-updown-15m-1763685000,1763685000,66.6,0.115,0.555,0.025,-0.165,-0.285
btc-updown-15m-1763685000,1763685000,79.2,-0.035,0.555,-0.025,-0.115,-0.29
btc-updown-15m-1763685000,1763685000,95.2,0.03,0.595,-0.205,-0.23,-0.365
btc-updown-15m-1763685000,1763685000,105.2,-0.055,0.54,-0.09,-0.195,-0.325
btc-updown-15m-1763685000,1763685000,115.2,-0.05,0.49,-0.025,-0.205,-0.2
btc-updown-15m-1763685000,1763685000,125.2,-0.1,0.39,-0.025,-0.12,-0.075
btc-updown-15m-1763685000,1763685000,135.3,0.06,0.45,-0.105,-0.17,-0.075
btc-updown-15m-1763685000,1763685000,152.6,-0.03,0.425,-0.14,-0.19,-0.025
btc-updown-15m-1763685000,1763685000,162.6,-0.075,0.35,-0.08,-0.115,0.02
btc-updown-15m-1763685000,1763685000,172.6,-0.055,0.295,-0.05,-0.065,0
btc-updown-15m-1763685000,1763685000,202.4,-0.03,0.245,-0.02,0.16,-0.05
btc-updown-15m-1763685000,1763685000,227.1,-0.03,0.21,0.165,0.17,0.125
btc-updown-15m-1763685000,1763685000,237.1,0.115,0.325,0.095,-0.025,0.025
btc-updown-15m-1763685000,1763685000,247.5,0.035,0.355,0.02,-0.1,0.045
btc-updown-15m-1763685000,1763685000,257.6,0.03,0.375,-0.005,-0.15,0.05
btc-updown-15m-1763685000,1763685000,267.6,0.04,0.42,-0.12,-0.245,0.09
btc-updown-15m-1763685000,1763685000,277.6,-0.045,0.375,-0.12,-0.14,0.125
btc-updown-15m-1763685000,1763685000,289.6,-0.035,0.335,-0.14,-0.005,0.195
btc-updown-15m-1763685000,1763685000,299.6,-0.045,0.29,-0.115,0.09,0.24
btc-updown-15m-1763685000,1763685000,309.6,-0.05,0.24,0.015,0.18,0.34
btc-updown-15m-1763685000,1763685000,319.6,-0.045,0.195,0.135,0.235,0.36
btc-updown-15m-1763685000,1763685000,330.4,-0.03,0.165,0.215,0.345,0.45
btc-updown-15m-1763685000,1763685000,340.5,0.11,0.275,0.145,0.245,0.38
btc-updown-15m-1763685000,1763685000,350.6,0.05,0.325,0.115,0.19,0.385
btc-updown-15m-1763685000,1763685000,360.6,0.055,0.38,0.12,0.175,0.325
btc-updown-15m-1763685000,1763685000,370.6,0.04,0.42,0.1,0.155,0.415
btc-updown-15m-1763685000,1763685000,384.6,0.035,0.45,0.065,0.145,0.355
btc-updown-15m-1763685000,1763685000,394.7,0.035,0.475,0.135,0.17,0.35
btc-updown-15m-1763685000,1763685000,404.7,0.045,0.52,0.075,0.17,0.345
btc-updown-15m-1763685000,1763685000,420.5,0.03,0.545,0.075,0.16,0.32
btc-updown-15m-1763685000,1763685000,431.1,0.03,0.595,0.07,0.23,0.26
btc-updown-15m-1763685000,1763685000,441.2,-0.035,0.56,0.15,0.25,0.25
btc-updown-15m-1763685000,1763685000,451.2,0.06,0.62,0.085,0.195,0.095
btc-updown-15m-1763685000,1763685000,461.2,0.045,0.665,0.16,0.19,0.095
btc-updown-15m-1763685000,1763685000,471.2,0.045,0.71,0.1,0.155,-0.07
btc-updown-15m-1763685000,1763685000,482.1,0.03,0.74,0.075,0.085,-0.035
btc-updown-15m-1763685000,1763685000,492.1,0.065,0.805,0.05,0.06,-0.085
btc-updown-15m-1763685000,1763685000,514.9,0.035,0.84,-0.015,-0.095,-0.075
btc-updown-15m-1763685000,1763685000,541.2,-0.03,0.835,-0.12,-0.15,-0.125
btc-updown-15m-1763685000,1763685000,551.2,0.03,0.865,-0.105,-0.16,-0.09
btc-updown-15m-1763685000,1763685000,561.2,-0.06,0.805,-0.165,-0.065,-0.03
btc-updown-15m-1763685000,1763685000,571.3,-0.085,0.715,-0.02,0.04,0.1
btc-updown-15m-1763685000,1763685000,581.3,0.045,0.76,-0.045,-0.005,0.095
btc-updown-15m-1763685000,1763685000,591.4,-0.12,0.64,0.1,0.125,0.235
btc-updown-15m-1763685000,1763685000,601.4,0.06,0.7,0.055,0.005,0.205
btc-updown-15m-1763685000,1763685000,616.1,0.035,0.71,0.025,0.055,0.22
btc-updown-15m-1763685000,1763685000,626.1,0.04,0.75,-0.005,0.045,0.135
btc-updown-15m-1763685000,1763685000,645.2,-0.03,0.74,0.025,0.125,0.11
btc-updown-15m-1763685000,1763685000,660.5,-0.03,0.735,0.07,0.17,0.18
btc-updown-15m-1763685000,1763685000,670.5,0.045,0.77,0.085,0.125,0.145
btc-updown-15m-1763685000,1763685000,683.5,0.03,0.795,0.13,0.11,0.155
btc-updown-15m-1763685000,1763685000,693.9,0.035,0.83,0.08,0.04,0.085
btc-updown-15m-1763685000,1763685000,703.9,0.03,0.855,0.05,0.01,0.1
btc-updown-15m-1763685000,1763685000,714,0.08,0.935,-0.03,-0.055,-0.01
btc-updown-15m-1763685000,1763685000,725.3,-0.035,0.9,-0.07,0.02,-0.385
btc-updown-15m-1763685000,1763685000,735.3,0.03,0.93,-0.08,-0.01,-0.63
btc-updown-15m-1763685000,1763685000,745.4,-0.03,0.895,-0.005,0.045,-0.795
btc-updown-15m-1763685000,1763685000,755.4,-0.065,0.83,0.09,0.08,-0.735
btc-updown-15m-1763685000,1763685000,766.6,0.03,0.86,0.065,0.08,-0.815
btc-updown-15m-1763685000,1763685000,776.6,0.03,0.89,0.05,0.025,-0.875
btc-updown-15m-1763685000,1763685000,786.8,0.03,0.92,-0.015,-0.36,
btc-updown-15m-1763685000,1763685000,799,0.035,0.94,0.02,-0.785,
btc-updown-15m-1763685000,1763685000,812.2,-0.035,0.905,-0.325,-0.68,
btc-updown-15m-1763685000,1763685000,822.4,0.03,0.935,-0.605,-0.885,
btc-updown-15m-1763685000,1763685000,834,-0.035,0.925,-0.83,-0.9,
btc-updown-15m-1763685000,1763685000,844,-0.455,0.47,-0.295,,
btc-updown-15m-1763685000,1763685000,854,-0.13,0.365,-0.32,,
btc-updown-15m-1763685000,1763685000,864,-0.27,0.095,-0.07,,
btc-updown-15m-1763685000,1763685000,874,0.08,0.175,,,
btc-updown-15m-1763685000,1763685000,884,-0.13,0.045,,,
btc-updown-15m-1763685000,1763685000,894.3,0.03,0.075,,,
btc-updown-15m-1763694000,1763694000,3.5,0.03,0.535,0.09,0.15,0.165
btc-updown-15m-1763694000,1763694000,14.3,0.03,0.55,0.11,0.145,0.1
btc-updown-15m-1763694000,1763694000,25,0.035,0.565,0.11,0.095,0.105
btc-updown-15m-1763694000,1763694000,35.1,0.065,0.635,0.045,-0.025,0
btc-updown-15m-1763694000,1763694000,46.2,0.03,0.665,0.03,-0.09,0.05
btc-updown-15m-1763694000,1763694000,71.4,-0.04,0.65,-0.05,0.02,0.055
btc-updown-15m-1763694000,1763694000,83,-0.035,0.66,-0.045,0.015,-0.015
btc-updown-15m-1763694000,1763694000,93.1,-0.04,0.62,0.085,0.055,0
btc-updown-15m-1763694000,1763694000,103.1,-0.04,0.58,0.07,0.125,0.115
btc-updown-15m-1763694000,1763694000,113.1,0.035,0.615,0.06,0.065,0.025
btc-updown-15m-1763694000,1763694000,123.1,0.1,0.715,-0.04,-0.02,-0.06
btc-updown-15m-1763694000,1763694000,133.1,-0.065,0.65,0.055,0,0
btc-updown-15m-1763694000,1763694000,143.2,0.03,0.68,0.005,-0.05,0.01
btc-updown-15m-1763694000,1763694000,154.4,-0.035,0.64,0.09,-0.01,0.095
btc-updown-15m-1763694000,1763694000,164.4,0.065,0.705,-0.04,-0.025,0.03
btc-updown-15m-1763694000,1763694000,174.6,-0.035,0.67,-0.07,-0.03,0.095
btc-updown-15m-1763694000,1763694000,184.7,0.06,0.73,-0.095,-0.065,0.085
btc-updown-15m-1763694000,1763694000,194.7,-0.065,0.665,0.01,0.01,0.17
btc-updown-15m-1763694000,1763694000,204.7,-0.065,0.6,0.04,0.07,0.27
btc-updown-15m-1763694000,1763694000,214.7,0.035,0.635,0.03,0.1,0.26
btc-updown-15m-1763694000,1763694000,224.7,0.04,0.675,0,0.06,0.23
btc-updown-15m-1763694000,1763694000,234.7,-0.03,0.645,0.025,0.12,0.25
btc-updown-15m-1763694000,1763694000,245.8,0.035,0.675,0.06,0.14,0.24
btc-updown-15m-1763694000,1763694000,257.7,0.03,0.68,0.06,0.185,0.25
btc-updown-15m-1763694000,1763694000,269.6,0.04,0.705,0.065,0.18,0.24
btc-updown-15m-1763694000,1763694000,279.6,0.03,0.74,0.09,0.175,0.195
btc-updown-15m-1763694000,1763694000,292.6,0.03,0.765,0.095,0.15,0.17
btc-updown-15m-1763694000,1763694000,302.6,0.03,0.795,0.1,0.12,0.15
btc-updown-15m-1763694000,1763694000,312.6,0.035,0.83,0.095,0.095,0.105
btc-updown-15m-1763694000,1763694000,322.6,0.03,0.86,0.055,0.075,0.06
btc-updown-15m-1763694000,1763694000,332.7,0.04,0.895,0.02,0.04,0.035
btc-updown-15m-1763694000,1763694000,342.9,0.03,0.92,0.005,0.015,0.015
btc-updown-15m-1763694000,1763694000,371.8,0.03,0.935,0,0,0.02
btc-updown-15m-1763694000,1763694000,441.4,-0.03,0.905,0.03,0.06,0.06
btc-updown-15m-1763702100,1763702100,12.1,0.035,0.49,0.02,-0.055,0.095
btc-updown-15m-1763702100,1763702100,22.1,0.09,0.585,-0.1,-0.205,0.01
btc-updown-15m-1763702100,1763702100,32.8,-0.03,0.58,-0.125,-0.165,0.085
btc-updown-15m-1763702100,1763702100,42.8,-0.06,0.52,-0.085,-0.1,0.095
btc-updown-15m-1763702100,1763702100,52.8,-0.03,0.485,-0.1,-0.095,0.175
btc-updown-15m-1763702100,1763702100,63,-0.045,0.44,-0.025,0.095,0.235
btc-updown-15m-1763702100,1763702100,75.4,-0.03,0.425,-0.01,0.145,0.24
btc-updown-15m-1763702100,1763702100,91.7,0.04,0.415,0.1,0.24,0.225
btc-updown-15m-1763702100,1763702100,116,0.035,0.43,0.185,0.2,0.235
btc-updown-15m-1763702100,1763702100,126,0.145,0.575,0.06,0.085,0.015
btc-updown-15m-1763702100,1763702100,142.9,0.03,0.61,0.045,0.025,0.03
btc-updown-15m-1763702100,1763702100,152.9,0.045,0.66,0.015,-0.015,-0.035
btc-updown-15m-1763702100,1763702100,162.9,-0.045,0.615,0.06,0.075,-0.01
btc-updown-15m-1763702100,1763702100,172.9,0.04,0.655,-0.02,0.04,-0.065
btc-updown-15m-1763702100,1763702100,183.2,0.03,0.675,-0.01,-0.045,-0.095
btc-updown-15m-1763702100,1763702100,201.4,-0.035,0.635,0.06,0,0.005
btc-updown-15m-1763702100,1763702100,213.1,0.03,0.665,-0.035,-0.04,-0.03
btc-updown-15m-1763702100,1763702100,224.2,0.035,0.695,-0.1,-0.09,-0.005
