slug,epoch,t_sec,jump_size,mid_at_jump,drift_30s,drift_60s,drift_120s
btc-updown-15m-1761061500,1761061500,776.5,0.035,0.335,-0.19,0.02,0.58
btc-updown-15m-1761061500,1761061500,786.5,-0.055,0.28,0.045,0.15,
btc-updown-15m-1761061500,1761061500,797.5,0.085,0.365,-0.07,0.155,
btc-updown-15m-1761061500,1761061500,807.5,-0.205,0.16,0.17,0.39,
btc-updown-15m-1761061500,1761061500,817.6,0.165,0.325,0.11,0.4,
btc-updown-15m-1761061500,1761061500,827.6,-0.03,0.295,0.2,0.43,
btc-updown-15m-1761061500,1761061500,837.6,0.035,0.33,0.22,0.605,
btc-updown-15m-1761061500,1761061500,847.6,0.105,0.435,0.29,,
btc-updown-15m-1761061500,1761061500,857.6,0.06,0.495,0.23,,
btc-updown-15m-1761061500,1761061500,867.7,0.055,0.55,0.39,,
btc-updown-15m-1761061500,1761061500,878.9,0.295,0.715,,,
btc-updown-15m-1761061500,1761061500,889.5,0.065,0.79,,,
btc-updown-15m-1761066000,1761066000,11.2,0.035,0.575,0.095,-0.02,-0.035
btc-updown-15m-1761066000,1761066000,21.2,0.13,0.705,-0.08,-0.155,-0.205
btc-updown-15m-1761066000,1761066000,32.4,-0.065,0.645,-0.005,-0.145,-0.13
btc-updown-15m-1761066000,1761066000,42.9,-0.035,0.65,-0.09,-0.085,-0.145
btc-updown-15m-1761066000,1761066000,53.7,-0.03,0.655,-0.095,-0.045,-0.205
btc-updown-15m-1761066000,1761066000,63.7,-0.055,0.615,-0.115,-0.02,-0.135
btc-updown-15m-1761066000,1761066000,73.7,-0.03,0.585,-0.015,-0.07,-0.195
btc-updown-15m-1761066000,1761066000,84.3,-0.055,0.555,0.055,-0.055,-0.185
btc-updown-15m-1761066000,1761066000,94.3,-0.055,0.5,0.095,0.025,-0.11
btc-updown-15m-1761066000,1761066000,105.8,0.06,0.57,-0.07,-0.115,-0.19
btc-updown-15m-1761066000,1761066000,115.8,0.05,0.62,-0.13,-0.135,-0.18
btc-updown-15m-1761066000,1761066000,125.8,-0.08,0.54,-0.01,-0.075,-0.11
btc-updown-15m-1761066000,1761066000,136.7,-0.03,0.49,-0.06,-0.11,-0.14
btc-updown-15m-1761066000,1761066000,149.1,0.03,0.525,-0.015,-0.165,-0.13
btc-updown-15m-1761066000,1761066000,163.5,-0.03,0.505,-0.115,-0.135,-0.095
btc-updown-15m-1761066000,1761066000,173.6,-0.065,0.45,-0.085,-0.01,0.05
btc-updown-15m-1761066000,1761066000,183.7,0.035,0.485,-0.11,-0.075,0.035
btc-updown-15m-1761066000,1761066000,193.7,-0.095,0.39,-0.02,-0.045,0.215
btc-updown-15m-1761066000,1761066000,206.3,-0.03,0.35,0.095,0.01,0.38
btc-updown-15m-1761066000,1761066000,219.9,0.03,0.39,-0.035,0.055,0.295
btc-updown-15m-1761066000,1761066000,229.9,0.065,0.455,-0.09,-0.01,0.225
btc-updown-15m-1761066000,1761066000,240.5,0.03,0.455,-0.06,0.085,0.215
btc-updown-15m-1761066000,1761066000,250.5,-0.11,0.345,0.1,0.275,0.32
btc-updown-15m-1761066000,1761066000,261.8,-0.035,0.35,0.105,0.32,0.41
btc-updown-15m-1761066000,1761066000,271.8,0.12,0.47,0.085,0.265,0.3
btc-updown-15m-1761066000,1761066000,283.2,-0.035,0.415,0.21,0.27,0.31
btc-updown-15m-1761066000,1761066000,293.2,0.075,0.49,0.185,0.19,0.22
btc-updown-15m-1761066000,1761066000,304.9,0.03,0.52,0.225,0.14,0.275
btc-updown-15m-1761066000,1761066000,314.9,0.09,0.61,0.05,0.085,0.23
btc-updown-15m-1761066000,1761066000,325,0.06,0.7,-0.055,0.02,0.08
btc-updown-15m-1761066000,1761066000,335,0.045,0.745,-0.09,0.01,0.065
btc-updown-15m-1761066000,1761066000,345.1,-0.085,0.66,0.045,0.055,0.135
btc-updown-15m-1761066000,1761066000,356.5,-0.03,0.615,0.115,0.125,0.185
btc-updown-15m-1761066000,1761066000,366.5,0.035,0.65,0.095,0.135,0.195
btc-updown-15m-1761066000,1761066000,376.5,0.065,0.715,0.03,0.11,0.135
btc-updown-15m-1761066000,1761066000,386.6,0.04,0.755,-0.015,-0.01,0.1
btc-updown-15m-1761066000,1761066000,396.7,0.03,0.745,0.02,0.06,0.11
btc-updown-15m-1761066000,1761066000,408.5,-0.105,0.655,0.135,0.145,0.17
btc-updown-15m-1761066000,1761066000,418.5,0.13,0.785,-0.005,0.01,0.05
btc-updown-15m-1761066000,1761066000,429.4,-0.03,0.755,0.04,0.085,0.155
btc-updown-15m-1761066000,1761066000,439.4,0.045,0.8,0,0.05,0.13
btc-updown-15m-1761066000,1761066000,449.5,-0.04,0.785,0.01,0.085,0.09
btc-updown-15m-1761066000,1761066000,460.4,0.04,0.795,0.055,0.04,0.14
btc-updown-15m-1761066000,1761066000,473.9,0.03,0.805,0.055,0.005,0.045
btc-updown-15m-1761066000,1761066000,484,0.04,0.845,0.01,-0.075,0.02
btc-updown-15m-1761066000,1761066000,509,0.03,0.88,-0.045,0.05,0.04
btc-updown-15m-1761066000,1761066000,519.1,-0.06,0.82,0.07,0.09,0.105
btc-updown-15m-1761066000,1761066000,529.1,-0.045,0.775,0.155,0.16,0.165
btc-updown-15m-1761066000,1761066000,539.2,0.035,0.835,0.09,0.03,0.11
btc-updown-15m-1761066000,1761066000,549.2,0.055,0.89,0.02,-0.02,0.065
btc-updown-15m-1761066000,1761066000,559.3,0.03,0.93,0.005,-0.105,0.01
btc-updown-15m-1761066000,1761066000,569.3,-0.045,0.885,-0.02,0.035,-0.04
btc-updown-15m-1761066000,1761066000,579.3,0.035,0.92,-0.05,-0.025,-0.03
btc-updown-15m-1761066000,1761066000,589.7,-0.045,0.87,-0.06,0.07,0.03
btc-updown-15m-1761066000,1761066000,600.2,-0.03,0.865,0.045,0.09,0.045
btc-updown-15m-1761066000,1761066000,614.1,0.045,0.865,0.065,0.09,0.035
btc-updown-15m-1761066000,1761066000,626.8,0.03,0.9,0.045,0.03,0.02
btc-updown-15m-1761066000,1761066000,636.8,-0.05,0.88,0.075,0.015,0.08
btc-updown-15m-1761066000,1761066000,646.8,0.075,0.955,0,-0.06,0.03
btc-updown-15m-1761066000,1761066000,687.1,-0.04,0.915,-0.015,0.04,-0.045
btc-updown-15m-1761066000,1761066000,699,0.04,0.895,-0.015,0.08,-0.095
btc-updown-15m-1761066000,1761066000,720.3,0.03,0.925,0.035,0.025,-0.025
btc-updown-15m-1761066000,1761066000,730.4,-0.04,0.885,0.09,0.04,0.03
btc-updown-15m-1761066000,1761066000,740.4,0.06,0.945,0.035,-0.075,-0.015
btc-updown-15m-1761066000,1761066000,752.8,0.035,0.96,-0.025,-0.155,-0.01
btc-updown-15m-1761066000,1761066000,778.2,-0.03,0.95,-0.08,-0.06,0
btc-updown-15m-1761066000,1761066000,789.8,-0.035,0.915,-0.125,-0.025,
btc-updown-15m-1761066000,1761066000,799.8,-0.04,0.875,-0.02,0.055,
btc-updown-15m-1761066000,1761066000,812.6,-0.04,0.83,0.07,0.12,
btc-updown-15m-1761066000,1761066000,822.6,0.03,0.86,0.035,0.09,
btc-updown-15m-1761066000,1761066000,832.8,0.055,0.87,0.055,0.08,
btc-updown-15m-1761066000,1761066000,842.8,0.085,0.955,-0.005,,
btc-updown-15m-1761066000,1761066000,852.8,-0.075,0.88,0.07,,
btc-updown-15m-1761066000,1761066000,863.1,0.035,0.905,0.045,,
btc-updown-15m-1761070500,1761070500,7.1,-0.03,0.51,-0.015,-0.01,0.035
btc-updown-15m-1761070500,1761070500,18.3,0.03,0.525,0,-0.04,0
btc-updown-15m-1761070500,1761070500,28.7,-0.035,0.5,0.065,-0.01,0.09
btc-updown-15m-1761070500,1761070500,45.1,0.035,0.525,-0.05,0.045,0.07
btc-updown-15m-1761070500,1761070500,55.1,0.03,0.555,-0.07,0.015,-0.015
btc-updown-15m-1761070500,1761070500,65.9,-0.03,0.51,0.005,0.055,0.03
btc-updown-15m-1761070500,1761070500,76,-0.035,0.475,0.065,0.04,0.06
btc-updown-15m-1761070500,1761070500,92.7,0.04,0.495,0.09,0.09,0.065
btc-updown-15m-1761070500,1761070500,103.9,0.085,0.58,-0.06,0.01,-0.01
btc-updown-15m-1761070500,1761070500,116,0.035,0.575,-0.035,-0.03,-0.01
btc-updown-15m-1761070500,1761070500,126.6,-0.035,0.55,0.045,0,-0.065
btc-updown-15m-1761070500,1761070500,136.8,-0.03,0.515,0.085,0.015,-0.09
btc-updown-15m-1761070500,1761070500,146.8,0.035,0.55,0.005,0.005,-0.12
btc-updown-15m-1761070500,1761070500,156.9,0.04,0.595,-0.045,-0.035,-0.145
btc-updown-15m-1761070500,1761070500,168.5,-0.03,0.575,-0.035,-0.005,-0.125
btc-updown-15m-1761070500,1761070500,179,0.03,0.535,0.025,0.04,-0.07
btc-updown-15m-1761070500,1761070500,199.2,0.035,0.58,-0.02,-0.17,-0.185
btc-updown-15m-1761070500,1761070500,243.9,-0.03,0.53,-0.07,-0.075,-0.115
btc-updown-15m-1761070500,1761070500,255.1,-0.12,0.455,-0.025,-0.055,0.01
btc-updown-15m-1761070500,1761070500,265.2,-0.03,0.425,0.035,0.045,-0.015
btc-updown-15m-1761070500,1761070500,278.6,0.035,0.445,-0.01,0.04,-0.02
btc-updown-15m-1761070500,1761070500,288.8,0.035,0.45,-0.05,-0.055,-0.03
btc-updown-15m-1761070500,1761070500,305.2,-0.03,0.43,0.05,0.005,0.02
btc-updown-15m-1761070500,1761070500,316.5,-0.03,0.41,0.05,0.05,-0.025
btc-updown-15m-1761070500,1761070500,326.5,0.045,0.455,-0.06,-0.045,-0.04
btc-updown-15m-1761070500,1761070500,347.1,-0.035,0.455,0.005,-0.035,0.085
btc-updown-15m-1761070500,1761070500,357.1,-0.055,0.4,0.01,0.04,0.145
btc-updown-15m-1761070500,1761070500,367.1,0.085,0.485,-0.065,-0.025,0.115
btc-updown-15m-1761070500,1761070500,377.4,-0.035,0.455,-0.035,-0.045,0.125
btc-updown-15m-1761070500,1761070500,387.4,-0.045,0.41,0.03,0.02,0.16
btc-updown-15m-1761070500,1761070500,416.3,0.035,0.44,-0.025,0.115,0.195
btc-updown-15m-1761070500,1761070500,426.3,0.035,0.475,0.04,0.12,0.215
btc-updown-15m-1761070500,1761070500,436.3,-0.08,0.395,0.145,0.185,0.315
btc-updown-15m-1761070500,1761070500,447.8,0.03,0.44,0.135,0.145,0.375
btc-updown-15m-1761070500,1761070500,457.8,0.08,0.52,0.1,0.135,0.265
btc-updown-15m-1761070500,1761070500,477.6,0.04,0.575,0.01,0.08,0.21
btc-updown-15m-1761070500,1761070500,487.6,0.03,0.605,0.06,0.08,0.22
btc-updown-15m-1761070500,1761070500,497.7,-0.03,0.58,0.04,0.175,0.255
btc-updown-15m-1761070500,1761070500,512.3,0.03,0.595,0.085,0.195,0.245
btc-updown-15m-1761070500,1761070500,522.3,0.05,0.645,0.035,0.155,0.245
btc-updown-15m-1761070500,1761070500,532.4,-0.04,0.605,0.18,0.175,0.28
btc-updown-15m-1761070500,1761070500,542.4,0.07,0.675,0.115,0.14,0.2
btc-updown-15m-1761070500,1761070500,554.8,0.035,0.71,0.1,0.12,0.215
btc-updown-15m-1761070500,1761070500,564.8,0.09,0.8,-0.015,0.035,0.12
btc-updown-15m-1761070500,1761070500,576.9,-0.035,0.785,0.04,0.075,0.145
btc-updown-15m-1761070500,1761070500,590.9,-0.035,0.765,0.065,0.135,0.16
btc-updown-15m-1761070500,1761070500,601,0.035,0.79,0.05,0.055,0.135
btc-updown-15m-1761070500,1761070500,611,0.04,0.83,0.06,0.08,0.1
btc-updown-15m-1761070500,1761070500,640.5,0.03,0.87,0.04,0.06,0.07
btc-updown-15m-1761070500,1761070500,650.5,0.04,0.91,0.02,0.02,0.05
btc-updown-15m-1761070500,1761070500,660.5,-0.065,0.845,0.085,0.08,0.12
btc-updown-15m-1761070500,1761070500,670.5,0.065,0.91,0.02,0.02,0.025
btc-updown-15m-1761070500,1761070500,686.2,0.03,0.93,-0.005,0.005,-0.27
btc-updown-15m-1761070500,1761070500,792.4,-0.035,0.93,-0.315,-0.115,
btc-updown-15m-1761070500,1761070500,802.4,-0.105,0.82,-0.155,-0.13,
btc-updown-15m-1761070500,1761070500,812.4,-0.175,0.645,0.075,0.065,
btc-updown-15m-1761070500,1761070500,823.1,0.035,0.615,0.2,0.075,
btc-updown-15m-1761070500,1761070500,833.2,0.06,0.67,0.02,-0.545,
btc-updown-15m-1761070500,1761070500,843.2,0.05,0.72,-0.05,,
btc-updown-15m-1761070500,1761070500,853.2,0.095,0.815,-0.125,,
btc-updown-15m-1761070500,1761070500,863.2,-0.125,0.69,-0.565,,
btc-updown-15m-1761070500,1761070500,874.1,-0.04,0.67,,,
btc-updown-15m-1761070500,1761070500,884.1,0.035,0.705,,,
btc-updown-15m-1761070500,1761070500,894.1,-0.645,0.06,,,
btc-updown-15m-1761074100,1761074100,2.6,0.06,0.535,-0.09,-0.055,-0.15
btc-updown-15m-1761074100,1761074100,12.6,-0.03,0.505,-0.055,-0.11,-0.155
btc-updown-15m-1761074100,1761074100,22.7,-0.04,0.465,0,-0.07,-0.115
btc-updown-15m-1761074100,1761074100,32.8,-0.035,0.445,0.035,-0.06,-0.105
btc-updown-15m-1761074100,1761074100,55.3,0.035,0.49,-0.095,-0.09,-0.13
btc-updown-15m-1761074100,1761074100,65.4,-0.04,0.45,-0.075,-0.06,-0.1
btc-updown-15m-1761074100,1761074100,75.4,-0.06,0.39,0.02,-0.035,-0.065
btc-updown-15m-1761074100,1761074100,100.2,0.035,0.43,-0.08,-0.05,-0.075
btc-updown-15m-1761074100,1761074100,110.3,-0.04,0.39,-0.045,-0.025,-0.035
btc-updown-15m-1761074100,1761074100,123.6,-0.04,0.365,0,-0.015,-0.015
btc-updown-15m-1761074100,1761074100,134.1,-0.03,0.35,0.02,-0.02,0.07
btc-updown-15m-1761074100,1761074100,155.6,0.035,0.385,-0.035,-0.02,0.01
btc-updown-15m-1761074100,1761074100,181.5,-0.03,0.345,0.02,0,0.01
btc-updown-15m-1761074100,1761074100,205.6,0.035,0.36,0.01,0.1,-0.045
btc-updown-15m-1761074100,1761074100,253.3,0.03,0.38,0.02,-0.05,-0.185
btc-updown-15m-1761074100,1761074100,263.4,0.07,0.46,-0.08,-0.14,-0.27
btc-updown-15m-1761074100,1761074100,273.4,-0.06,0.4,-0.03,-0.09,-0.17
btc-updown-15m-1761074100,1761074100,286,-0.045,0.345,-0.025,-0.15,-0.135
btc-updown-15m-1761074100,1761074100,296,0.035,0.38,-0.065,-0.215,-0.175
btc-updown-15m-1761074100,1761074100,311.7,-0.035,0.325,-0.12,-0.14,-0.2
btc-updown-15m-1761074100,1761074100,326.9,-0.035,0.31,-0.145,-0.11,-0.25
btc-updown-15m-1761074100,1761074100,336.9,-0.045,0.265,-0.095,-0.005,-0.2
btc-updown-15m-1761074100,1761074100,347,-0.06,0.195,0,0.025,-0.13
btc-updown-15m-1761074100,1761074100,357,-0.03,0.165,0.035,0.05,-0.095
btc-updown-15m-1761074100,1761074100,370.3,0.03,0.185,0.08,-0.06,-0.125
btc-updown-15m-1761074100,1761074100,391.7,0.03,0.22,-0.065,-0.16,-0.17
btc-updown-15m-1761074100,1761074100,401.8,0.03,0.265,-0.14,-0.205,-0.22
btc-updown-15m-1761074100,1761074100,411.8,-0.06,0.205,-0.115,-0.13,-0.16
btc-updown-15m-1761074100,1761074100,421.8,-0.05,0.155,-0.095,-0.06,-0.11
btc-updown-15m-1761074100,1761074100,431.8,-0.03,0.125,-0.065,-0.065,-0.09
btc-updown-15m-1761074100,1761074100,441.9,-0.035,0.09,-0.015,-0.04,-0.06
btc-updown-15m-1761074100,1761074100,452,-0.03,0.06,0.035,-0.01,-0.02
btc-updown-15m-1761074100,1761074100,471.5,0.055,0.115,-0.07,-0.07,-0.085
btc-updown-15m-1761074100,1761074100,490.7,-0.035,0.06,-0.015,-0.025,-0.035
btc-updown-15m-1761078600,1761078600,2.4,0.035,0.57,0.02,-0.055,-0.125
btc-updown-15m-1761078600,1761078600,18.3,0.03,0.555,0.015,-0.1,-0.105
btc-updown-15m-1761078600,1761078600,31.6,0.05,0.59,-0.075,-0.13,-0.175
btc-updown-15m-1761078600,1761078600,43.6,0.03,0.62,-0.14,-0.11,-0.275
btc-updown-15m-1761078600,1761078600,55.6,0.06,0.615,-0.15,-0.13,-0.26
btc-updown-15m-1761078600,1761078600,65.7,-0.08,0.54,-0.075,-0.05,-0.205
btc-updown-15m-1761078600,1761078600,75.7,-0.075,0.465,0.03,-0.015,-0.135
btc-updown-15m-1761078600,1761078600,86.5,0.03,0.465,0.01,-0.035,-0.055
